time,CapMrktCurUSD,PriceUSD,SplyCur
2013-09-24,1454407234.033399,123.797357685564,11748289.79571183
2013-09-25,1452890630.8332827,123.614078609001,11753439.79571183
2013-09-26,1465990545.1276073,124.68567445938,11757489.79571183
2013-09-27,1489124478.0489428,126.605347749854,11761939.79571183
2013-09-28,1491934482.4245515,126.796551724138,11766364.79571183
2013-09-29,1496146693.904712,127.108627703098,11770614.79571183
2013-09-30,1484673719.3693738,126.090261835184,11774689.79571183
2013-10-01,1502757461.9536965,127.575424313267,11779364.79571183
2013-10-02,1226788968.5104427,104.105092928112,11784139.79571183
2013-10-03,1386111008.0966032,117.575495032145,11789114.79571183
2013-10-04,1437999553.268967,121.930347749854,11793614.79571183
2013-10-05,1432331658.928452,121.393402688486,11799089.79571183
2013-10-06,1445663053.3216777,122.475261250731,11803714.79561183
2013-10-07,1463044622.0613894,123.906872589129,11807614.79561183
2013-10-08,1473700417.438481,124.76652893045,11811664.79561183
2013-10-09,1488044932.6301763,125.933520312683,11816114.79561183
2013-10-10,1497764877.7302716,126.704650496785,11820914.79561183
2013-10-11,1504862605.3675952,127.25529924021,11825539.79561183
2013-10-12,1512594202.8311844,127.851263004091,11830889.79561183
2013-10-13,1567326661.5603995,132.415658679135,11836414.79561183
2013-10-14,1602776719.089326,135.339194915254,11842664.79561183
2013-10-15,1676584639.7830043,141.493908533022,11849164.79561183
2013-10-16,1639796564.2192175,138.327921917008,11854414.79561183
2013-10-17,1704638294.5018115,143.74713383986,11858589.79561183
2013-10-18,1812436164.0191128,152.775572180012,11863389.79561183
2013-10-19,1967550543.6234784,165.772717124489,11868964.79561183
2013-10-20,1977012769.8989055,166.500151081239,11873939.79561183
2013-10-21,2137197000.9127235,179.910628579778,11879214.79561183
2013-10-22,2263001755.1394854,190.402781414378,11885339.79561182
2013-10-23,2432875110.4517865,204.600350964348,11890864.79561181
2013-10-24,2312748499.3044214,194.41004376505,11896239.79561181
2013-10-25,2209553671.416236,185.64378762595,11902114.79561181
2013-10-26,2140916179.2362127,179.808218001169,11906664.79561181
2013-10-27,2317266189.9008646,194.546133255406,11911139.79561181
2013-10-28,2338713940.734061,196.274687317358,11915514.79561181
2013-10-29,2436684646.420872,204.428174167154,11919514.79461181
2013-10-30,2359843888.0831175,197.900599420982,11924389.79461181
2013-10-31,2425105801.6793394,203.283649912332,11929664.79461181
2013-11-01,2423220454.341168,203.037109849386,11934864.79461181
2013-11-02,2445209553.9328732,204.792881355932,11939914.79461181
2013-11-03,2511679473.6252046,210.275382611748,11944714.79461181
2013-11-04,2733959063.1336994,228.79103886616,11949589.79461181
2013-11-05,2912477841.5738826,243.641668907072,11953939.79461181
2013-11-06,3147464099.401864,263.209583987142,11958014.79461181
2013-11-07,3470354236.192072,290.124226183518,11961614.79461181
2013-11-08,3993314855.344432,333.750656511981,11964964.79461181
2013-11-09,3962240225.6836553,331.051148451198,11968664.79461179
2013-11-10,3921840037.556108,327.558653499708,11972939.79461179
2013-11-11,4104700956.1950502,342.697692869667,11977614.79461179
2013-11-12,4249589141.214068,354.645488310929,11982639.79461179
2013-11-13,4728862182.509434,394.50449522443,11986839.79461179
2013-11-14,4996898130.432548,416.706303302747,11991414.79461179
2013-11-15,4898974235.472225,408.398797334892,11995564.79461179
2013-11-16,5229762080.054529,435.798442767387,12000414.79461179
2013-11-17,5826497052.347043,485.33657685564,12005064.79461179
2013-11-18,7899238895.686413,657.778503874927,12008964.79461179
2013-11-19,6569644605.796868,546.878397311514,12012989.79461179
2013-11-20,7154243418.729311,595.339099649328,12017089.79461179
2013-11-21,8664193685.70689,720.764425260082,12020839.79461179
2013-11-22,9655188371.423534,802.916933718294,12025139.79461179
2013-11-23,10036063848.557402,834.295339989129,12029389.79461179
2013-11-24,9713112909.515808,807.166695499708,12033589.79461179
2013-11-25,9825868339.748945,816.243386616014,12037914.79461179
2013-11-26,11031541043.565948,916.097160140269,12041889.79461179
2013-11-27,11599427444.743036,962.910560911748,12046214.79461179
2013-11-28,12139760581.54188,1007.38716364699,12050739.79461179
2013-11-29,13606858893.395243,1128.7254880187,12055064.79461179
2013-11-30,13498119326.69448,1119.29671478667,12059464.79461179
2013-12-01,11635884342.126692,964.485793687902,12064339.79461179
2013-12-02,12560801212.130327,1040.80821770894,12068314.79461179
2013-12-03,12720698338.605392,1053.62102744828,12073314.79461179
2013-12-04,13707245929.353369,1134.93223088837,12077589.79461179
2013-12-05,12413024442.393896,1027.411772827,12081839.79461179
2013-12-06,9966751946.762209,824.581710337814,12087039.79461179
2013-12-07,8509665399.288916,703.748376025716,12091914.79395749
2013-12-08,9478722082.947542,783.573348334307,12096789.79395749
2013-12-09,10843625557.380884,896.079289888954,12101189.79395749
2013-12-10,11829553963.894163,977.165367329047,12105989.79395749
2013-12-11,10601969953.019352,875.464034272355,12110114.79395749
2013-12-12,10579622451.506428,873.324805987727,12114189.79395749
2013-12-13,10654088610.746971,879.156135300994,12118539.79395749
2013-12-14,10339592472.911236,852.856120526008,12123489.79395749
2013-12-15,10479266163.262644,864.0616578609,12127914.79395749
2013-12-16,8224848384.49859,677.894106801286,12132939.79395749
2013-12-17,8285733865.857126,682.62677270602,12138014.79395749
2013-12-18,6388681645.92219,526.12097632671,12142989.79395749
2013-12-19,8328197861.437324,685.525128959673,12148639.79395749
2013-12-20,7294490540.985549,600.216954260666,12153089.79395749
2013-12-21,7258204826.317185,597.033502548217,12157114.79395749
2013-12-22,7479382499.65317,615.013035271771,12161339.79395749
2013-12-23,8004081993.820382,657.926634155465,12165614.79395749
2013-12-24,7918485708.395575,650.664745178258,12169839.79395749
2013-12-25,8257429632.97065,678.290158094681,12173889.79395749
2013-12-26,9133750877.51704,749.996594956166,12178389.79395749
2013-12-27,8803069849.17756,722.570567492694,12182989.79395749
2013-12-28,8723906479.732147,715.852363078901,12186739.79395749
2013-12-29,8866119604.030233,727.271215663355,12190939.79395749
2013-12-30,8972568474.398039,735.741997077732,12195264.79395749
2013-12-31,8900503870.915495,729.557582910579,12199864.79395749
2014-01-01,9183089853.000948,752.404549944594,12204989.79395749
2014-01-02,9582996402.3458,784.954921314436,12208339.79395749
2014-01-03,9858101001.48251,807.222939029807,12212364.79395749
2014-01-04,10122111479.991652,828.602062618352,12215889.79395749
2014-01-05,11029040879.340033,902.487380263004,12220714.79395749
2014-01-06,11179606610.7568,914.459960841613,12225364.79395749
2014-01-07,9824823598.10845,803.351796198714,12229789.79395749
2014-01-08,10040826131.521135,820.690009503214,12234614.79395749
2014-01-09,10175362594.378292,831.334750487434,12239789.79395749
2014-01-10,10448187786.868984,853.298854844603,12244464.79395749
2014-01-11,10896805298.01208,889.555837119345,12249714.79395749
2014-01-12,10357726631.175535,845.191332220924,12254889.79395749
2014-01-13,10087743753.83846,822.877012197545,12259114.79395749
2014-01-14,9998079805.514896,815.293602711864,12263164.79395749
2014-01-15,10318292540.726215,841.089857364115,12267764.79395749
2014-01-16,10012488124.529272,815.854800298071,12272389.79395749
2014-01-17,9732925495.745893,792.829506475745,12276189.79395749
2014-01-18,9944578844.4719,809.783528356386,12280539.79395749
2014-01-19,10299896608.664616,838.428474734073,12284764.79395749
2014-01-20,10186700742.459932,828.885216592636,12289639.79395749
2014-01-21,10127844874.99924,823.817963763881,12293789.79395749
2014-01-22,10072254626.333912,818.976386323787,12298589.79395749
2014-01-23,9976790593.935715,810.922425195792,12303014.79395749
2014-01-24,9612868029.726164,781.042513950906,12307739.79395749
2014-01-25,9903703940.55946,804.403240800701,12311864.79395749
2014-01-26,10031101355.88135,814.499381373466,12315664.79395749
2014-01-27,9150091927.132542,742.701374970777,12320014.79395749
2014-01-28,9738027140.096825,790.176401876096,12323864.79395749
2014-01-29,9780577243.029943,793.38442490941,12327664.79395749
2014-01-30,9859171086.457367,799.474479836353,12332064.79395749
2014-01-31,9909273006.112879,803.237598784921,12336664.79395748
2014-02-01,10036259444.951324,813.219549216833,12341389.79395748
2014-02-02,10055736698.102497,814.490870426651,12346039.79395748
2014-02-03,9966874027.672003,806.997428372531,12350564.79395748
2014-02-04,9884858379.634344,800.078231893629,12354864.79395748
2014-02-05,9695361198.195812,784.473692777791,12359064.79395748
2014-02-06,9440477710.384096,763.569382232612,12363614.79395748
2014-02-07,8800350461.683466,711.571273419053,12367489.79395748
2014-02-08,8384312394.90741,677.682300941379,12372039.79395748
2014-02-09,8506986612.71322,687.406054576271,12375489.79395748
2014-02-10,8485545565.293612,685.457498836938,12379389.79395748
2014-02-11,8320462974.609264,671.89969169024,12383489.79395748
2014-02-12,8098811133.284318,653.765780911747,12387939.79395748
2014-02-13,7595523910.103821,612.918414962011,12392389.79395748
2014-02-14,8291082519.487445,668.788602659264,12397164.79395748
2014-02-15,8115479465.42532,654.377060198714,12401839.79395748
2014-02-16,7732488989.658062,623.250321948568,12406714.79395748
2014-02-17,7835234697.490661,631.334596306254,12410589.79395748
2014-02-18,7787368652.688505,627.271761415484,12414664.79395748
2014-02-19,7744159486.450519,623.54013694623,12419664.79395748
2014-02-20,7004311226.10136,563.768561098773,12424089.79395748
2014-02-21,7212206643.66763,580.324315973115,12427889.79395748
2014-02-22,7548010095.161955,607.12463333723,12432389.79395748
2014-02-23,7587343600.977681,610.082323746347,12436589.79395748
2014-02-24,6746537217.627368,542.266650753945,12441364.79395748
2014-02-25,6642199671.020906,533.707644436002,12445389.79395748
2014-02-26,7315347427.473483,587.57858829924,12449989.79395748
2014-02-27,7290899751.2384815,585.393925650058,12454689.79395748
2014-02-28,6868699958.074753,551.29477030976,12459214.79395748
2014-03-01,7073074065.534708,567.534235441262,12462814.79395748
2014-03-02,6962782218.561885,558.527707156633,12466314.79395748
2014-03-03,8436036495.988573,676.505732781999,12470014.79395748
2014-03-04,8413679684.586358,674.51139943308,12473739.79395748
2014-03-05,8364246723.915033,670.338851099514,12477639.79395748
2014-03-06,8334368086.505349,667.712834003507,12481964.79395748
2014-03-07,7888356429.445993,631.770295213326,12486114.79395748
2014-03-08,7763031842.093223,621.524114496201,12490314.79395748
2014-03-09,8003898568.525568,640.578889322034,12494789.79395748
2014-03-10,7850957580.555816,628.151241165985,12498514.79395748
2014-03-11,7923393434.7315645,633.73383823495,12502714.79395748
2014-03-12,7937695874.874136,634.646823717125,12507264.79395748
2014-03-13,8050181562.351056,643.432100859147,12511314.79390288
2014-03-14,7863055683.338157,628.308590005845,12514639.79390288
2014-03-15,7964671637.61267,636.218650061368,12518764.79390288
2014-03-16,7941722382.91416,634.168900970894,12523039.79390288
2014-03-17,7801357484.821923,622.760208649912,12527064.79390288
2014-03-18,7697737311.570462,614.309513717125,12530714.79390288
2014-03-19,7652583814.03622,610.511203474576,12534714.79390288
2014-03-20,7355554646.774345,586.607595710111,12539139.79390288
2014-03-21,7146128280.472166,569.694517995324,12543789.79390288
2014-03-22,7085878406.695821,564.700026703682,12548039.79390288
2014-03-23,7016828469.400794,558.958861691408,12553389.79360286
2014-03-24,7346774511.36296,585.023250518995,12558089.79360286
2014-03-25,7333342313.479179,583.771189094097,12562014.79360286
2014-03-26,7278772312.146112,579.243850400994,12565989.79360286
2014-03-27,6073523735.479516,483.164012612507,12570314.79360286
2014-03-28,6270499057.068129,498.661328949153,12574664.79360286
2014-03-29,6157654118.851704,489.517023547633,12579039.79360286
2014-03-30,5774962089.454827,458.966328275862,12582539.79360286
2014-03-31,5731575961.734351,455.355354056108,12587039.79360286
2014-04-01,6031346382.543664,479.008465867913,12591314.79360286
2014-04-02,5529894031.990361,439.011492524839,12596239.79360286
2014-04-03,5663560667.076927,449.441151519579,12601339.79260287
2014-04-04,5669265274.405954,449.719869736996,12606214.79260287
2014-04-05,5821952055.152502,461.675331482174,12610489.79260287
2014-04-06,5785324166.341841,458.633480544535,12614264.79260287
2014-04-07,5661150113.948946,448.655275066394,12618039.79260287
2014-04-08,5715004409.203112,452.803098796026,12621389.79260287
2014-04-09,5591013245.689483,442.837984932203,12625414.79260287
2014-04-10,4633836284.859532,366.911866063413,12629289.79260287
2014-04-11,5330629803.531851,421.943528071303,12633514.79260287
2014-04-12,5361782245.308981,424.274212647575,12637539.79260287
2014-04-13,5263741901.896724,416.362321654004,12642214.79260287
2014-04-14,5831654343.278687,461.108246586649,12647039.79260287
2014-04-15,6599262800.161744,521.615299606078,12651589.79260287
2014-04-16,6726202947.40904,531.481846731999,12655564.79260287
2014-04-17,6327838333.005469,499.837551544721,12659789.79260287
2014-04-18,6116863917.00978,483.020013533606,12663789.79260287
2014-04-19,6389184729.202242,504.365595178488,12667764.79260287
2014-04-20,6355840372.112892,501.55718444916,12672214.79260287
2014-04-21,6313963464.213944,498.084530300994,12676489.79260287
2014-04-22,6207070836.842335,489.503510029223,12680339.79260287
2014-04-23,6223416602.893509,490.63296754332,12684464.79260287
2014-04-24,6385887057.10233,503.291801028638,12688239.79260287
2014-04-25,5920249346.641045,466.426171344243,12692789.79260287
2014-04-26,5830739443.721431,459.22670981882,12696864.79260287
2014-04-27,5572174763.277724,438.709363717287,12701289.79254827
2014-04-28,5609904516.174706,441.547805468089,12705089.79254827
2014-04-29,5690108831.428476,447.709930772047,12709364.79254827
2014-04-30,5706462614.309296,448.875715514009,12712789.79254827
2014-05-01,5852383319.24592,460.194698255991,12717189.79254827
2014-05-02,5753039376.083323,452.239779761701,12721214.79254827
2014-05-03,5585899281.339316,438.978588005844,12724764.79254827
2014-05-04,5558240188.076006,436.675398644705,12728539.79254827
2014-05-05,5504384772.499356,432.338179035394,12731664.79254827
2014-05-06,5478334250.699367,430.128205394506,12736514.79254827
2014-05-07,5633626419.338813,442.18287609585,12740489.79254827
2014-05-08,5612785584.474883,440.402762711864,12744664.79254827
2014-05-09,5771408225.232617,452.697999723553,12748914.79254827
2014-05-10,5825185347.699633,456.75584628872,12753389.79244827
2014-05-11,5601866711.420653,439.114476037405,12757189.79244827
2014-05-12,5631314154.064409,441.280955581531,12761289.79244827
2014-05-13,5604057888.535578,439.005774985389,12765339.79244827
2014-05-14,5680306682.9458,444.848205727645,12769089.79244827
2014-05-15,5709203037.712362,446.96155873758,12773364.79190227
2014-05-16,5733977785.103604,448.74215371128,12777889.79190227
2014-05-17,5742055791.200181,449.2222893045,12782214.79190227
2014-05-18,5715094426.171577,446.962641437756,12786514.79190227
2014-05-19,5722627919.563457,447.404856808884,12790714.79102867
2014-05-20,6273913162.718684,490.335648158971,12795139.79102867
2014-05-21,6322109034.304463,493.933491817651,12799514.79102867
2014-05-22,6745232578.297365,526.81428842782,12803814.79102867
2014-05-23,6707509362.755702,523.699320280538,12807939.79102854
2014-05-24,6760669281.582314,527.691243132671,12811789.79102854
2014-05-25,7347466289.31905,573.312458796026,12815814.79102854
2014-05-26,7497613476.323515,584.847974868498,12819764.79102854
2014-05-27,7359576774.76447,573.928269245471,12823164.79102854
2014-05-28,7429487155.296797,579.189318819404,12827389.79102854
2014-05-29,7318103409.655446,570.349310929281,12830914.79102854
2014-05-30,7968618784.834808,620.846360607832,12835089.79102854
2014-05-31,8061363103.304023,627.892420689655,12838764.79102854
2014-06-01,8092140707.087939,630.074953535944,12843139.79102854
2014-06-02,8524698178.61551,663.505723845704,12847964.79102854
2014-06-03,8641808154.46159,672.387897136178,12852414.79102854
2014-06-04,8278421132.739145,643.887368790181,12856939.79102854
2014-06-05,8507425132.2468815,661.503558153127,12860739.79102854
2014-06-06,8363454618.504367,650.133315897136,12864214.79102854
2014-06-07,8451764871.919811,656.800271770894,12868089.79102854
2014-06-08,8467123090.854522,657.819974868498,12871489.79102854
2014-06-09,8347582865.630777,648.336322326125,12875389.79102854
2014-06-10,8383780238.002946,650.936609585038,12879564.79102854
2014-06-11,8135608711.298166,631.489022209235,12883214.79102854
2014-06-12,7629087562.663397,591.975077147867,12887514.79102854
2014-06-13,7696859223.017364,597.044999707773,12891589.79102854
2014-06-14,7422437719.846514,575.559461718293,12896039.79002854
2014-06-15,7607913697.277698,589.724646405611,12900789.79002854
2014-06-16,7621562611.521574,590.567482174167,12905489.79002854
2014-06-17,7863277527.037325,609.080002922268,12910089.79002854
2014-06-18,7846955363.483023,607.629796025716,12914039.79002854
2014-06-19,7696045540.252878,595.751476914085,12918214.79002854
2014-06-20,7644281888.102515,591.531522793688,12922864.79002854
2014-06-21,7662969895.204457,592.764349503215,12927514.79002854
2014-06-22,7754483949.454893,599.634633547633,12932014.78970094
2014-06-23,7626693090.721795,589.552299824664,12936414.78964634
2014-06-24,7505506467.194577,579.973718585622,12941114.78964634
2014-06-25,7278599165.190247,562.236779953244,12945789.78948254
2014-06-26,7520740158.499389,580.749230274693,12950064.78948254
2014-06-27,7781263113.330781,600.638305376973,12954989.78948254
2014-06-28,7703024797.867049,594.390304208065,12959539.78948254
2014-06-29,7788974904.506178,600.840518410286,12963464.78948254
2014-06-30,8285063972.982667,638.94611396844,12966764.78948254
2014-07-01,8339204790.290083,642.95659672706,12970089.78948254
2014-07-02,8449628746.898273,651.298347749854,12973514.78948254
2014-07-03,8388499950.529135,646.413389130333,12976989.78948254
2014-07-04,8186367619.644586,630.635502922268,12981139.78948254
2014-07-05,8186593458.815447,630.468341905318,12984939.78948254
2014-07-06,8243439551.879233,634.67267445938,12988489.78948254
2014-07-07,8092281240.717175,622.854978959673,12992239.78948254
2014-07-08,8121120346.3892145,624.894331092928,12995989.78948254
2014-07-09,8085295133.413473,621.939091759205,13000139.78948254
2014-07-10,8017179778.299044,616.522849795441,13003864.78937334
2014-07-11,8253353630.980082,634.494378141438,13007764.78927334
2014-07-12,8287456960.000429,636.923957934541,13011689.78927334
2014-07-13,8198267373.456794,629.87575043834,13015689.78921874
2014-07-14,8061371837.189572,619.197459088252,13019064.78921874
2014-07-15,8099479060.359117,621.934601402689,13023039.78921874
2014-07-16,8028993953.251206,616.351882232612,13026639.78921874
2014-07-17,8134685025.076653,624.259274985389,13030939.78902764
2014-07-18,8221979325.367266,630.750140268849,13035239.78902764
2014-07-19,8204209766.049146,629.17336440678,13039664.78902764
2014-07-20,8155455986.217747,625.248676212741,13043539.78902764
2014-07-21,8106428368.504002,621.305331385155,13047414.78788104
2014-07-22,8089291599.24513,619.823264465225,13050964.78788104
2014-07-23,8090895378.982157,619.772816773817,13054614.78788104
2014-07-24,7872516830.5178385,602.87964552893,13058189.78779914
2014-07-25,7857977844.637789,601.578514319112,13062264.78771724
2014-07-26,7770155179.104973,594.702607247224,13065614.78698014
2014-07-27,7731559647.227797,591.575444184687,13069439.78698014
2014-07-28,7680407552.468034,587.493004967855,13073189.78698014
2014-07-29,7638387993.689982,584.11239333723,13076914.78698014
2014-07-30,7363607117.266952,562.914625073057,13081214.78689824
2014-07-31,7615187932.454973,581.975561952075,13085064.78676174
2014-08-01,7807670878.872717,596.506759205143,13088989.78659788
2014-08-02,7721730033.748467,589.757261542957,13093064.78659785
2014-08-03,7684663690.325994,586.753736703682,13096914.78659785
2014-08-04,7697736644.30162,587.60833547633,13100114.78659785
2014-08-05,7624684694.6667,581.881988603156,13103489.78659785
2014-08-06,7631872806.490932,582.248371420222,13107589.78659785
2014-08-07,7684003054.893186,586.046633547633,13111589.78659783
2014-08-08,7725373119.050059,589.024412624196,13115539.78659783
2014-08-09,7727451082.260733,588.978521332554,13120089.78659783
2014-08-10,7735241242.426254,589.373502045587,13124514.78659783
2014-08-11,7528750393.807314,573.441483927528,13129064.78659783
2014-08-12,7463818388.651987,568.307520163647,13133414.78659783
2014-08-13,7203960811.173461,548.370175336061,13137039.78659783
2014-08-14,6637890303.918651,505.107499707773,13141539.78659783
2014-08-15,6577079233.508922,500.323060132671,13145664.78659783
2014-08-16,6860784727.658821,521.7479628872,13149614.78659783
2014-08-17,6547529019.656276,497.764658971362,13153864.78659783
2014-08-18,6170930387.993115,468.957918176505,13158814.7865978
2014-08-19,6407900293.387209,486.794350672122,13163464.78659778
2014-08-20,6782945022.741428,515.120353886616,13167689.78659778
2014-08-21,6840226845.525137,519.307852133255,13171814.78659777
2014-08-22,6800781531.593973,516.159368790181,13175739.78659776
2014-08-23,6552013007.6780815,497.12575949737,13179789.78659774
2014-08-24,6702866072.334485,508.430741963764,13183439.78659772
2014-08-25,6614667025.942611,501.610286674459,13186864.78659772
2014-08-26,6751941118.805074,511.852321741672,13191189.78659772
2014-08-27,6731803470.867446,510.162323787259,13195414.78659771
2014-08-28,6682832259.805304,506.285151665693,13199739.78659771
2014-08-29,6719069017.947292,508.866571887785,13203989.78659769
2014-08-30,6621120334.482542,501.275723261251,13208539.78606061
2014-08-31,6322686205.265619,478.511425482174,13213239.78606057
2014-09-01,6271843933.857898,474.541489772063,13216639.78606056
2014-09-02,6272122810.292736,474.430670660433,13220314.78606053
2014-09-03,6267892342.198352,473.95920338983,13224539.78606051
2014-09-04,6476075980.695105,489.555201344243,13228489.78606049
2014-09-05,6334872080.810288,478.749782875511,13232114.78606047
2014-09-06,6362067497.940154,480.64249181765,13236589.78606046
2014-09-07,6333781569.22385,478.36550087668,13240464.78606045
2014-09-08,6211141850.891306,468.975495908825,13244064.78606045
2014-09-09,6272952283.811393,473.51202717709,13247714.78606045
2014-09-10,6331347487.483828,477.778417592051,13251639.78606045
2014-09-11,6326647559.469149,477.270682057276,13255889.78606045
2014-09-12,6285080622.479268,473.997282291058,13259739.78606045
2014-09-13,6339800916.430825,477.960973991818,13264264.78606045
2014-09-14,6311000675.694806,475.648063997662,13268214.78606045
2014-09-15,6273163405.083723,472.655629748685,13272164.78606045
2014-09-16,6162628008.039854,464.177754529515,13276439.78606045
2014-09-17,6060691069.1306095,456.339891291642,13281089.78589664
2014-09-18,5671343316.691176,426.880106954997,13285564.78573284
2014-09-19,5234786700.077503,393.893890707189,13289839.78573284
2014-09-20,5464482172.793501,411.041342781999,13294239.78573284
2014-09-21,5324715500.714623,400.404530683811,13298339.78556904
2014-09-22,5332743727.964326,400.881622150789,13302539.78556904
2014-09-23,5834698972.616527,438.491800993571,13306289.78556904
2014-09-24,5639528633.478035,423.700091759205,13310189.78556904
2014-09-25,5452786187.234508,409.537749853887,13314489.78556904
2014-09-26,5397697184.168388,405.298251899474,13317839.78556902
2014-09-27,5336459764.17459,400.599334599649,13321189.78556902
2014-09-28,5003993225.188914,375.549989772063,13324439.78556902
2014-09-29,4972153983.458165,373.0645578609,13327864.78556902
2014-09-30,5189547431.442713,389.264040411455,13331689.785569
2014-10-01,5106312655.53271,382.909365867914,13335564.785569
2014-10-02,4969125807.05118,372.525699006429,13339014.78556899
2014-10-03,4772213722.0931835,357.665713617767,13342664.78556899
2014-10-04,4388682580.260336,328.826113091759,13346514.78556897
2014-10-05,4309969413.808049,322.826261542957,13350739.78556897
2014-10-06,4364384310.694091,326.803532729398,13354764.78556894
2014-10-07,4455868952.722568,333.570194915254,13358114.78556894
2014-10-08,4735489718.929568,354.407334307423,13361714.78556894
2014-10-09,4834490053.511129,361.716424897721,13365414.78556892
2014-10-10,4798109635.995668,358.890390810053,13369289.78556889
2014-10-11,4839760837.727771,361.908376972531,13372889.78556888
2014-10-12,5054628618.96669,377.871243717124,13376589.78556888
2014-10-13,5245064708.897221,391.994208942139,13380464.78556888
2014-10-14,5365291551.155064,400.880592054354,13383764.78556887
2014-10-15,5283069667.50673,394.625879894798,13387539.78556887
2014-10-16,5119758564.702795,382.321476329632,13391239.78556887
2014-10-17,5119499232.526596,382.200789596727,13394789.78556887
2014-10-18,5242894153.666234,391.293177089421,13398889.78556887
2014-10-19,5209233125.406047,388.684497954413,13402214.78556887
2014-10-20,5110107339.437175,381.190858562244,13405639.78556887
2014-10-21,5165387968.708736,385.204633541204,13409464.78556887
2014-10-22,5107553013.098543,380.778763296318,13413439.78556887
2014-10-23,4794571841.573631,357.344793103448,13417214.78556887
2014-10-24,4797920118.279345,357.48843395675,13421189.78556887
2014-10-25,4642538389.7121725,345.811246639392,13425064.78556887
2014-10-26,4741251517.256755,353.081956165985,13428189.78556887
2014-10-27,4701468719.300908,350.015711864407,13432164.78556887
2014-10-28,4764991907.390335,354.653805084746,13435614.78566886
2014-10-29,4483405058.008984,333.599350087668,13439489.78566886
2014-10-30,4632838862.435347,344.609382232613,13443739.78566886
2014-10-31,4534584097.182944,337.182912624196,13448439.78566886
2014-11-01,4363577474.228034,324.371315020456,13452414.78566886
2014-11-02,4363182675.130129,324.248566627703,13456289.78566886
2014-11-03,4379538202.274339,325.361865575687,13460514.78566886
2014-11-04,4438697512.256594,329.657703974284,13464564.78566886
2014-11-05,4563041057.094631,338.805765341905,13468014.78566886
2014-11-06,4710975207.975009,349.689911747516,13471864.78566885
2014-11-07,4610456396.269498,342.133288135593,13475614.78566885
2014-11-08,4660062487.584745,345.716332554062,13479439.78566885
2014-11-09,4902623335.337055,363.610051724138,13483189.78556884
2014-11-10,4929479477.777682,365.502253945061,13486864.78556884
2014-11-11,4961998574.957065,367.825466978375,13490089.78556884
2014-11-12,5702349216.989918,422.591419637639,13493764.78556884
2014-11-13,5694744080.086427,421.914471654004,13497389.78556884
2014-11-14,5378743834.818093,398.388882817066,13501239.78556884
2014-11-15,5104708459.692981,377.993840736411,13504739.78556884
2014-11-16,5271091380.888202,390.205823495032,13508489.78540504
2014-11-17,5235948730.382425,387.501031560491,13512089.78540504
2014-11-18,5053130942.788553,373.864564582116,13515939.78540504
2014-11-19,5105131036.931972,377.613398012858,13519464.78540504
2014-11-20,4816608899.340705,356.181265341905,13522914.78530504
2014-11-21,4744260556.958859,350.748858854471,13526089.78530504
2014-11-22,4768701889.690104,352.455514611338,13529939.78530504
2014-11-23,4977255417.37997,367.773242255991,13533489.78530504
2014-11-24,5103432931.307469,376.994223845704,13537164.78530504
2014-11-25,5101446341.234384,376.755630040912,13540464.78530504
2014-11-26,4977788630.808806,367.530208065459,13543889.78530504
2014-11-27,5006179265.651375,369.530227352425,13547414.78530504
2014-11-28,5120924701.3427725,377.896931911163,13551114.78530504
2014-11-29,5097729689.693371,376.07633547633,13555039.78530502
2014-11-30,5134678161.082396,378.690397136178,13559039.78530502
2014-12-01,5141626519.7315445,379.111978959673,13562289.78530502
2014-12-02,5195071474.5043125,382.946796317943,13566039.78530502
2014-12-03,5100781830.036416,375.916019286967,13568939.78530502
2014-12-04,5006189589.777437,368.845568088837,13572589.78525042
2014-12-05,5137728351.695431,378.428329631794,13576489.78525042
2014-12-06,5094341409.984036,375.13795119813,13579914.78525042
2014-12-07,5115922710.427437,376.639793103448,13583064.78525039
2014-12-08,4935062172.837815,363.215676797195,13587139.78525039
2014-12-09,4771784114.212252,351.106837814144,13590689.78525039
2014-12-10,4729191782.833354,347.881393921683,13594264.78525039
2014-12-11,4740155421.832263,348.593006136762,13597964.78525039
2014-12-12,4803918508.264444,353.190612507306,13601489.78525037
2014-12-13,4751499086.572427,349.242945061368,13605139.78525037
2014-12-14,4845769566.82618,356.07972150789,13608664.78525037
2014-12-15,4724725483.753984,347.095181472823,13612189.78525037
2014-12-16,4474321674.239947,328.613320280538,13615764.78525036
2014-12-17,4362121917.476236,320.297613383986,13618964.78525035
2014-12-18,4270715212.2533607,313.511651179427,13622189.78525035
2014-12-19,4336255009.048292,318.242888661601,13625614.78525035
2014-12-20,4498454597.075575,330.065758328463,13628964.78525035
2014-12-21,4375857072.600248,320.992670075979,13632264.78525034
2014-12-22,4525126532.888657,331.842584453536,13636364.78525033
2014-12-23,4584226091.329002,336.084128579778,13640114.78525033
2014-12-24,4407433219.58878,323.032297779077,13643939.78525033
2014-12-25,4353624220.145397,318.996144360023,13647889.78525033
2014-12-26,4494277461.787612,329.210341905319,13651689.78525033
2014-12-27,4314703858.034944,315.968443892461,13655489.78525033
2014-12-28,4330272746.483408,317.010480420807,13659714.78525033
2014-12-29,4277669438.88849,313.065531560491,13663814.78525033
2014-12-30,4243025008.2295938,310.442004091175,13667689.78525033
2014-12-31,4383931184.775236,320.662287258913,13671489.78525033
