time,CapMrktCurUSD,PriceUSD,SplyCur
2014-03-24,,,
2014-03-25,,,
2014-03-26,,,
2014-03-27,,,
2014-03-28,,,
2014-03-29,,,
2014-03-30,,,
2014-03-31,,,
2014-04-01,,,
2014-04-02,,,
2014-04-03,,,
2014-04-04,,,
2014-04-05,,,
2014-04-06,,,
2014-04-07,,,
2014-04-08,,,
2014-04-09,,,
2014-04-10,,,
2014-04-11,,,
2014-04-12,,,
2014-04-13,,,
2014-04-14,,,
2014-04-15,,,
2014-04-16,,,
2014-04-17,,,
2014-04-18,,,
2014-04-19,,,
2014-04-20,,,
2014-04-21,,,
2014-04-22,,,
2014-04-23,,,
2014-04-24,,,
2014-04-25,,,
2014-04-26,,,
2014-04-27,,,
2014-04-28,,,
2014-04-29,,,
2014-04-30,,,
2014-05-01,,,
2014-05-02,,,
2014-05-03,,,
2014-05-04,,,
2014-05-05,,,
2014-05-06,,,
2014-05-07,,,
2014-05-08,,,
2014-05-09,,,
2014-05-10,,,
2014-05-11,,,
2014-05-12,,,
2014-05-13,,,
2014-05-14,,,
2014-05-15,,,
2014-05-16,,,
2014-05-17,,,
2014-05-18,,,
2014-05-19,,,
2014-05-20,,,
2014-05-21,,,
2014-05-22,,,
2014-05-23,,,
2014-05-24,,,
2014-05-25,,,
2014-05-26,,,
2014-05-27,,,
2014-05-28,,,
2014-05-29,,,
2014-05-30,,,
2014-05-31,,,
2014-06-01,,,
2014-06-02,,,
2014-06-03,,,
2014-06-04,,,
2014-06-05,,,
2014-06-06,,,
2014-06-07,,,
2014-06-08,,,
2014-06-09,,,
2014-06-10,,,
2014-06-11,,,
2014-06-12,,,
2014-06-13,,,
2014-06-14,,,
2014-06-15,,,
2014-06-16,,,
2014-06-17,,,
2014-06-18,,,
2014-06-19,,,
2014-06-20,,,
2014-06-21,,,
2014-06-22,,,
2014-06-23,,,
2014-06-24,,,
2014-06-25,,,
2014-06-26,,,
2014-06-27,,,
2014-06-28,,,
2014-06-29,,,
2014-06-30,,,
2014-07-01,,,
2014-07-02,,,
2014-07-03,,,
2014-07-04,,,
2014-07-05,,,
2014-07-06,,,
2014-07-07,,,
2014-07-08,,,
2014-07-09,,,
2014-07-10,,,
2014-07-11,,,
2014-07-12,,,
2014-07-13,,,
2014-07-14,,,
2014-07-15,,,
2014-07-16,,,
2014-07-17,,,
2014-07-18,,,
2014-07-19,,,
2014-07-20,,,
2014-07-21,,,
2014-07-22,,,
2014-07-23,,,
2014-07-24,,,
2014-07-25,,,
2014-07-26,,,
2014-07-27,,,
2014-07-28,,,
2014-07-29,,,
2014-07-30,,,
2014-07-31,,,
2014-08-01,,,
2014-08-02,,,
2014-08-03,,,
2014-08-04,,,
2014-08-05,,,
2014-08-06,,,
2014-08-07,,,
2014-08-08,,,
2014-08-09,,,
2014-08-10,,,
2014-08-11,,,
2014-08-12,,,
2014-08-13,,,
2014-08-14,,,
2014-08-15,,,
2014-08-16,,,
2014-08-17,,,
2014-08-18,,,
2014-08-19,,,
2014-08-20,,,
2014-08-21,,,
2014-08-22,,,
2014-08-23,,,
2014-08-24,,,
2014-08-25,,,
2014-08-26,,,
2014-08-27,,,
2014-08-28,,,
2014-08-29,,,
2014-08-30,,,
2014-08-31,,,
2014-09-01,,,
2014-09-02,,,
2014-09-03,,,
2014-09-04,,,
2014-09-05,,,
2014-09-06,,,
2014-09-07,,,
2014-09-08,,,
2014-09-09,,,
2014-09-10,,,
2014-09-11,,,
2014-09-12,,,
2014-09-13,,,
2014-09-14,,,
2014-09-15,,,
2014-09-16,,,
2014-09-17,,,
2014-09-18,,,
2014-09-19,,,
2014-09-20,,,
2014-09-21,,,
2014-09-22,,,
2014-09-23,,,
2014-09-24,,,
2014-09-25,,,
2014-09-26,,,
2014-09-27,,,
2014-09-28,,,
2014-09-29,,,
2014-09-30,,,
2014-10-01,,,
2014-10-02,,,
2014-10-03,,,
2014-10-04,,,
2014-10-05,,,
2014-10-06,99.221692793392,0.99221692793392,100.0
2014-10-07,99.1883186513104,0.991883186513104,100.0
2014-10-08,98.7387566299573,0.987387566299573,100.0
2014-10-09,98.9371803633219,0.989371803633219,100.0
2014-10-10,98.8674435095886,0.988674435095886,100.0
2014-10-11,99.0307940452735,0.990307940452735,100.0
2014-10-12,99.3960264740045,0.993960264740045,100.0
2014-10-13,99.7508987124974,0.997508987124974,100.0
2014-10-14,100.377942601861,1.00377942601861,100.0
2014-10-15,100.166209881189,1.00166209881189,100.0
2014-10-16,99.7718645320991,0.997718645320991,100.0
2014-10-17,99.4862006360008,0.994862006360008,100.0
2014-10-18,99.8381987143747,0.998381987143747,100.0
2014-10-19,99.7335667390269,0.997335667390269,100.0
2014-10-20,99.2647883112258,0.992647883112258,100.0
2014-10-21,98.7754842661686,0.987754842661686,100.0
2014-10-22,98.6362922815436,0.986362922815436,100.0
2014-10-23,98.4923309341604,0.984923309341604,100.0
2014-10-24,98.982107264642,0.98982107264642,100.0
2014-10-25,99.4032404981849,0.994032404981849,100.0
2014-10-26,99.864791312927,0.99864791312927,100.0
2014-10-27,99.5333035572756,0.995333035572756,100.0
2014-10-28,99.6767029639413,0.996767029639413,100.0
2014-10-29,99.6422103072639,0.996422103072639,100.0
2014-10-30,100.626615834286,1.00626615834286,100.0
2014-10-31,100.658889591523,1.00658889591523,100.0
2014-11-01,100.386025919846,1.00386025919846,100.0
2014-11-02,100.34142708257,1.0034142708257,100.0
2014-11-03,100.160712004992,1.00160712004992,100.0
2014-11-04,100.90907779762,1.0090907779762,100.0
2014-11-05,100.000384511811,1.00000384511811,100.0
2014-11-06,100.791602423296,1.00791602423296,100.0
2014-11-07,100.4344891472,1.004344891472,100.0
2014-11-08,100.388941496008,1.00388941496008,100.0
2014-11-09,100.602994952547,1.00602994952547,100.0
2014-11-10,101.236319204702,1.01236319204702,100.0
2014-11-11,100.579995091133,1.00579995091133,100.0
2014-11-12,100.990789847794,1.00990789847794,100.0
2014-11-13,100.870828303505,1.00870828303505,100.0
2014-11-14,100.737646363868,1.00737646363868,100.0
2014-11-15,100.283179757534,1.00283179757534,100.0
2014-11-16,101.378217585931,1.01378217585931,100.0
2014-11-17,100.317237922604,1.00317237922604,100.0
2014-11-18,99.1613305013507,0.991613305013507,100.0
2014-11-19,100.080518640487,1.00080518640487,100.0
2014-11-20,99.5385976287678,0.995385976287678,100.0
2014-11-21,99.0582103136449,0.990582103136449,100.0
2014-11-22,98.6782496164941,0.986782496164941,100.0
2014-11-23,99.9870446498358,0.999870446498358,100.0
2014-11-24,99.8786214596589,0.998786214596589,100.0
2014-11-25,99.9436005552013,0.999436005552013,100.0
2014-11-26,99.5806428124868,0.995806428124868,100.0
2014-11-27,99.7643997274401,0.997643997274401,100.0
2014-11-28,99.8240508826385,0.998240508826385,100.0
2014-11-29,99.8421294592983,0.998421294592983,100.0
2014-11-30,99.7141635454759,0.997141635454759,100.0
2014-12-01,99.6720242533806,0.996720242533806,100.0
2014-12-02,100.824290449605,1.00824290449605,100.0
2014-12-03,100.314089452919,1.00314089452919,100.0
2014-12-04,99.2589915693405,0.992589915693405,100.0
2014-12-05,100.627679925486,1.00627679925486,100.0
2014-12-06,99.9871212405026,0.999871212405026,100.0
2014-12-07,100.667238001555,1.00667238001555,100.0
2014-12-08,99.5357903433321,0.995357903433321,100.0
2014-12-09,99.4004947671853,0.994004947671853,100.0
2014-12-10,99.2078441363205,0.992078441363205,100.0
2014-12-11,99.6339232397836,0.996339232397836,100.0
2014-12-12,98.7027994870252,0.987027994870252,100.0
2014-12-13,99.5140796047358,0.995140796047358,100.0
2014-12-14,99.902237952444,0.99902237952444,100.0
2014-12-15,98.7300582386282,0.987300582386282,100.0
2014-12-16,99.1920425020007,0.991920425020007,100.0
2014-12-17,97.4133830942491,0.974133830942491,100.0
2014-12-18,99.9807240275437,0.999807240275437,100.0
2014-12-19,99.8218339354792,0.998218339354792,100.0
2014-12-20,99.9119797039702,0.999119797039702,100.0
2014-12-21,98.7568883262504,0.987568883262504,100.0
2014-12-22,100.286686440124,1.00286686440124,100.0
2014-12-23,99.8513034623111,0.998513034623111,100.0
2014-12-24,98.2271405995432,0.982271405995432,100.0
2014-12-25,98.913533134891,0.98913533134891,100.0
2014-12-26,99.5363685095445,0.995363685095445,100.0
2014-12-27,98.8974959613306,0.988974959613306,100.0
2014-12-28,98.060666222957,0.98060666222957,100.0
2014-12-29,98.3132868992725,0.983132868992725,100.0
2014-12-30,97.7539785518068,0.977539785518068,100.0
2014-12-31,98.3006255490731,0.983006255490731,100.0
2015-01-01,98.2056819721496,0.982056819721496,100.0
2015-01-02,98.9830601888296,0.989830601888296,100.0
2015-01-03,98.0959577393428,0.980959577393428,100.0
2015-01-04,97.6877871105143,0.976877871105143,100.0
2015-01-05,97.4480684568977,0.974480684568977,100.0
2015-01-06,98.5858938332854,0.985858938332854,100.0
2015-01-07,1590.5294540083137,0.994080908755196,1600.0
2015-01-08,1579.4319111168752,0.987144944448047,1600.0
2015-01-09,248376.81561135448,0.987189251237498,251600.0
2015-01-10,245115.61191091736,0.97422739233274,251600.0
2015-01-11,244765.93557374235,0.972837581771631,251600.0
2015-01-12,245502.5577019539,0.975765332678672,251600.0
2015-01-13,243324.96871041515,0.967110368483367,251600.0
2015-01-14,241215.28739213385,0.958725307599896,251600.0
2015-01-15,228446.54143460808,0.907975124938824,251600.0
2015-01-16,240083.96613497208,0.95422880021849,251600.0
2015-01-17,236143.49982982237,0.938567169434906,251600.0
2015-01-18,242950.78835301535,0.965623165155069,251600.0
2015-01-19,241720.21057291693,0.960732156490131,251600.0
2015-01-20,242392.1129297779,0.963402674601661,251600.0
2015-01-21,244056.26973899823,0.97001697034578,251600.0
2015-01-22,246119.9982752149,0.978219389011188,251600.0
2015-01-23,246304.7991942784,0.978953891869151,251600.0
2015-01-24,245791.03457439915,0.976911902124003,251600.0
2015-01-25,245299.84956835545,0.974959656472001,251600.0
2015-01-26,242945.57696190587,0.965602452153839,251600.0
2015-01-27,244642.78947039056,0.972348129850519,251600.0
2015-01-28,231840.2190441015,0.921463509714235,251600.0
2015-01-29,243560.41012602567,0.968046145174983,251600.0
2015-01-30,240599.7217762177,0.956278703403091,251600.0
2015-01-31,234686.35947704292,0.93277567359715,251600.0
2015-02-01,243174.79991504183,0.966513513175842,251600.0
2015-02-02,245024.8790582944,0.97386676891214,251600.0
2015-02-03,239945.15954280156,0.953677104701119,251600.0
2015-02-04,244370.77968064137,0.971267009859465,251600.0
2015-02-05,241205.69200456032,0.958687170129413,251600.0
2015-02-06,243086.0595808855,0.966160809145014,251600.0
2015-02-07,247665.31486484007,0.984361346839587,251600.0
2015-02-08,245510.63297272488,0.975797428349463,251600.0
2015-02-09,244998.3670118564,0.973761395118666,251600.0
2015-02-10,246707.91235917417,0.980556090457767,251600.0
2015-02-11,246860.26437585728,0.98116162311549,251600.0
2015-02-12,245628.9392346913,0.976267644017056,251600.0
2015-02-13,246604.8129880288,0.980146315532706,251600.0
2015-02-14,245392.51259885475,0.975327951505782,251600.0
2015-02-15,243823.38245439145,0.969091345208233,251600.0
2015-02-16,244967.50563419744,0.973638734635125,251600.0
2015-02-17,246824.06654106043,0.981017752547935,251600.0
2015-02-18,242552.6608113528,0.964040782239081,251600.0
2015-02-19,245854.02578899768,0.977162264662153,251600.0
2015-02-20,248936.6673712404,0.989414417214787,251600.0
2015-02-21,246203.5777429283,0.978551580854246,251600.0
2015-02-22,237296.1231541248,0.943148343219892,251600.0
2015-02-23,235430.66790297648,0.935733974177172,251600.0
2015-02-24,236686.26802705968,0.940724435719633,251600.0
2015-02-25,239107.4369834448,0.950347523781577,251600.0
2015-02-26,238141.26064512416,0.946507395250891,251600.0
2015-02-27,244094.1961249216,0.970167711148337,251600.0
2015-02-28,243910.91102048024,0.96943923299078,251600.0
2015-03-01,242897.89000523128,0.965412917349886,251600.0
2015-03-02,245577.6419266596,0.976063759644911,251600.0
2015-03-03,242335.54575653715,0.963177844819305,251600.0
2015-03-04,239460.40660060957,0.951750423690817,251600.0
2015-03-05,249304.6500547592,0.990876987499043,251600.0
2015-03-06,249453.46424789383,0.991468458854904,251600.0
2015-03-07,241148.08244602272,0.958458197321235,251600.0
2015-03-08,262858.4604387428,1.04474745802362,251600.0
2015-03-09,248394.8523719022,0.987260939474969,251600.0
2015-03-10,245441.9325063817,0.975524374031724,251600.0
2015-03-11,240677.00386700727,0.956585865926102,251600.0
2015-03-12,241707.9416923504,0.960683393053857,251600.0
2015-03-13,236902.16605963872,0.941582536008103,251600.0
2015-03-14,233829.0377735684,0.929368194648523,251600.0
2015-03-15,234545.79804332397,0.932217003351844,251600.0
2015-03-16,235529.44207423384,0.936126558323664,251600.0
2015-03-17,235608.5587932652,0.936441012691833,251600.0
2015-03-18,233928.8219680522,0.929764793195756,251600.0
2015-03-19,230988.8011374937,0.918079495777002,251600.0
2015-03-20,234418.82587459305,0.931712344493613,251600.0
2015-03-21,228296.521800002,0.907378862480135,251600.0
2015-03-22,231133.7392909043,0.918655561569572,251600.0
2015-03-23,231198.32780068036,0.918912272657712,251600.0
2015-03-24,222548.76859632847,0.884534056424199,251600.0
2015-03-25,226342.87988824525,0.899613990016873,251600.0
2015-03-26,230974.86850999575,0.918024119674069,251600.0
2015-03-27,230337.6628166064,0.915491505630391,251600.0
2015-03-28,241042.41530159023,0.958038216619993,251600.0
2015-03-29,234212.46107382484,0.930892134633644,251600.0
2015-03-30,233394.1757382538,0.927639808180659,251600.0
2015-03-31,234937.08274651837,0.933772188976623,251600.0
2015-04-01,235634.30326552465,0.936543335713532,251600.0
2015-04-02,235794.7361961572,0.937180986471213,251600.0
2015-04-03,236521.9853256092,0.940071483806078,251600.0
2015-04-04,237627.64600335932,0.944466001603177,251600.0
2015-04-05,239498.33196255512,0.95190116042351,251600.0
2015-04-06,236581.18451993444,0.94030677472152,251600.0
2015-04-07,240043.8245602211,0.954069255008828,251600.0
2015-04-08,224737.70788954105,0.893234133106284,251600.0
2015-04-09,225371.21181940715,0.895752034258375,251600.0
2015-04-10,251701.9021764292,1.00040501659948,251600.0
2015-04-11,247588.5687440913,0.984056314563161,251600.0
2015-04-12,250673.59768561128,0.996317955825164,251600.0
2015-04-13,226276.60278550163,0.899350567509943,251600.0
2015-04-14,235361.1253418091,0.935457572900672,251600.0
2015-04-15,234040.1013613244,0.93020708013245,251600.0
2015-04-16,233391.86571861128,0.927630626862525,251600.0
2015-04-17,233338.42202238517,0.927418211535712,251600.0
2015-04-18,230604.15693264865,0.916550703229923,251600.0
2015-04-19,226793.54480655215,0.901405186035581,251600.0
2015-04-20,224943.69900954777,0.8940528577486,251600.0
2015-04-21,240424.5234106427,0.95558236649699,251600.0
2015-04-22,227366.8298633148,0.903683743494892,251600.0
2015-04-23,239362.8961698512,0.951362862360299,251600.0
2015-04-24,222760.68014793893,0.885376312193716,251600.0
2015-04-25,220837.45004660325,0.877732313380776,251600.0
2015-04-26,219047.86829358095,0.870619508321069,251600.0
2015-04-27,220629.23391044955,0.876904745272057,251600.0
2015-04-28,221643.73918274097,0.880936960185775,251600.0
2015-04-29,218597.03152552384,0.868827629274737,251600.0
2015-04-30,217720.42296177728,0.865343493488781,251600.0
2015-05-01,218068.35596275184,0.866726375050683,251600.0
2015-05-02,219074.3853370944,0.870724901975733,251600.0
2015-05-03,219121.34170700048,0.870911533016695,251600.0
2015-05-04,256947.34866451265,1.0212533730704,251600.0
2015-05-05,221677.85877999655,0.881072570667713,251600.0
2015-05-06,211880.64137977237,0.84213291486396,251600.0
2015-05-07,218076.04234092473,0.866756925043421,251600.0
2015-05-08,246419.34801270528,0.979409173341436,251600.0
2015-05-09,223302.64597237448,0.887530389397355,251600.0
2015-05-10,222554.2692031332,0.884555918931372,251600.0
2015-05-11,221358.76555897197,0.879804314622305,251600.0
2015-05-12,218023.4159594424,0.866547758185383,251600.0
2015-05-13,218967.82232296033,0.870301360584103,251600.0
2015-05-14,245740.1026622318,0.976709470040667,251600.0
2015-05-15,214845.76707856465,0.853917993158047,251600.0
2015-05-16,217554.41429373345,0.864683681612613,251600.0
2015-05-17,218236.33277780467,0.867394009450734,251600.0
2015-05-18,429548.91636166925,0.951171205406708,451600.0
2015-05-19,389143.0604659784,0.861698539561511,451600.0
2015-05-20,387742.78121478943,0.858597832627966,451600.0
2015-05-21,385980.9198297573,0.854696456664653,451600.0
2015-05-22,398933.8679758024,0.883378804197968,451600.0
2015-05-23,446332.5584690999,0.98833604621147,451600.0
2015-05-24,403306.13907669816,0.893060538256639,451600.0
2015-05-25,398351.5775116877,0.882089409901877,451600.0
2015-05-26,403519.3271140213,0.893532610969932,451600.0
2015-05-27,405915.66559291695,0.898838940639763,451600.0
2015-05-28,397288.76140441146,0.879735964137315,451600.0
2015-05-29,399071.4488585498,0.88368345628554,451600.0
2015-05-30,397576.7661865826,0.880373707233354,451600.0
2015-05-31,385901.06926090736,0.854519639638856,451600.0
2015-06-01,381067.6182013333,0.843816692208444,451600.0
2015-06-02,377926.5504248629,0.83686127197711,451600.0
2015-06-03,373622.752019812,0.827331160362737,451600.0
2015-06-04,372010.03719968005,0.82376004694349,451600.0
2015-06-05,388164.9028318831,0.859532557200804,451600.0
2015-06-06,388897.2437295284,0.861154215521542,451600.0
2015-06-07,385537.4334660571,0.853714423086929,451600.0
2015-06-08,384872.77860023925,0.852242645261823,451600.0
2015-06-09,385838.68230240967,0.854381493140854,451600.0
2015-06-10,383525.2710577031,0.84925879330758,451600.0
2015-06-11,387736.73188134807,0.858584437292622,451600.0
2015-06-12,387475.68928983214,0.858006397895997,451600.0
2015-06-13,391829.49654516065,0.867647246557043,451600.0
2015-06-14,391815.02316127886,0.867615197434187,451600.0
2015-06-15,396362.94943953166,0.877685893355916,451600.0
2015-06-16,414837.3583634745,0.918594681938606,451600.0
2015-06-17,399973.29492636246,0.88568045820718,451600.0
2015-06-18,409975.62660408334,0.907829111169361,451600.0
2015-06-19,398261.1757910792,0.881889228943931,451600.0
2015-06-20,412398.5591697842,0.91319432942822,451600.0
2015-06-21,412496.67839211726,0.913411599628249,451600.0
2015-06-22,414727.0437771735,0.918350406946797,451600.0
2015-06-23,414525.4751955329,0.917904063763359,451600.0
2015-06-24,406416.0320634684,0.899946926624155,451600.0
2015-06-25,408884.456303981,0.905412879326796,451600.0
2015-06-26,407309.22287053306,0.901924762777974,451600.0
2015-06-27,415753.8649855641,0.920624147443676,451600.0
2015-06-28,414674.0936294173,0.918233156841048,451600.0
2015-06-29,402258.4965164596,0.890740692020504,451600.0
2015-06-30,402005.191629143,0.890179786601291,451600.0
2015-07-01,393897.69230303913,0.872226953726836,451600.0
2015-07-02,394400.1556615089,0.873339582952854,451600.0
2015-07-03,397170.8368154512,0.879474837943869,451600.0
2015-07-04,399865.8207738571,0.885442472927053,451600.0
2015-07-05,416933.811665748,0.923236961173047,451600.0
2015-07-06,420633.06240996544,0.931428393290446,451600.0
2015-07-07,398327.1031660925,0.882035215159638,451600.0
2015-07-08,414805.5840531133,0.918524322526823,451600.0
2015-07-09,429196.07327383896,0.950389887674577,451600.0
2015-07-10,427354.00789632066,0.946310912082198,451600.0
2015-07-11,457820.42251711135,1.01377418626464,451600.0
2015-07-12,446800.810837305,0.989372920366043,451600.0
2015-07-13,392880.3294009336,0.869974157220845,451600.0
2015-07-14,424623.5143339126,0.940264646443562,451600.0
2015-07-15,389605.36833924096,0.862722250529763,451600.0
2015-07-16,389158.82580846327,0.861733449531584,451600.0
2015-07-17,400652.7279143232,0.887184959952,451600.0
2015-07-18,397256.8553882394,0.879665313082904,451600.0
2015-07-19,408525.82275262766,0.904618739487661,451600.0
2015-07-20,430420.98813498195,0.95310227664965,451600.0
2015-07-21,424377.61939377,0.939720149233326,451600.0
2015-07-22,429339.0489413274,0.950706485698245,451600.0
2015-07-23,430127.6623474868,0.952452750990892,451600.0
2015-07-24,432245.65264379454,0.957142720646135,451600.0
2015-07-25,432458.50801330415,0.957614056716794,451600.0
2015-07-26,432280.7528894572,0.957220444839365,451600.0
2015-07-27,433256.3826063976,0.959380829509295,451600.0
2015-07-28,434602.25059109327,0.962361050910304,451600.0
2015-07-29,432553.6614988301,0.957824759740545,451600.0
2015-07-30,429807.0083193272,0.951742711070255,451600.0
2015-07-31,430386.79612582305,0.953026563608997,451600.0
2015-08-01,422430.0083071831,0.93540745860758,451600.0
2015-08-02,392495.90804154106,0.869122914175246,451600.0
2015-08-03,401656.51346824446,0.889407691470869,451600.0
2015-08-04,415266.76508736133,0.919545538280251,451600.0
2015-08-05,421955.6887559879,0.934357149592533,451600.0
2015-08-06,425009.2444649451,0.941118787566309,451600.0
2015-08-07,424229.8022072464,0.939392830396914,451600.0
2015-08-08,420730.1646192577,0.931643411468684,451600.0
2015-08-09,432440.9195781405,0.957575109783305,451600.0
2015-08-10,431457.79641100264,0.955398131999563,451600.0
2015-08-11,432340.3342495844,0.957352378763473,451600.0
2015-08-12,428577.26632172434,0.949019633130479,451600.0
2015-08-13,427589.14155617845,0.946831580062397,451600.0
2015-08-14,428899.5746873962,0.949733336331701,451600.0
2015-08-15,430086.0642335356,0.952360638249636,451600.0
2015-08-16,432311.00910969207,0.957287442669823,451600.0
2015-08-17,429559.61344365194,0.9511948924793,451600.0
2015-08-18,423403.2638698849,0.93756258607149,451600.0
2015-08-19,437360.02763109247,0.968467731689753,451600.0
2015-08-20,436931.4570479817,0.967518726855584,451600.0
2015-08-21,441565.0687144465,0.977779160129421,451600.0
2015-08-22,440858.96283672535,0.976215595298329,451600.0
2015-08-23,440773.87137505296,0.976027173106849,451600.0
2015-08-24,440200.1447424465,0.974756742122335,451600.0
2015-08-25,437623.7158676102,0.969051629467693,451600.0
2015-08-26,436962.02309823775,0.967586410757834,451600.0
2015-08-27,439622.26014739304,0.973477103957912,451600.0
2015-08-28,429439.4962440744,0.950928911080767,451600.0
2015-08-29,432569.4407411517,0.957859700489707,451600.0
2015-08-30,432262.9376178634,0.957180995610858,451600.0
2015-08-31,431501.6062711696,0.955495142318799,451600.0
2015-09-01,430700.3009109822,0.953720772610678,451600.0
2015-09-02,431773.48923086206,0.956097186073654,451600.0
2015-09-03,430005.6848474586,0.952182650237951,451600.0
2015-09-04,432074.8096870241,0.956764414718831,451600.0
2015-09-05,431616.9789663157,0.955750617728777,451600.0
2015-09-06,429120.23908812547,0.950221964322687,451600.0
2015-09-07,435043.3566710761,0.963337813709203,451600.0
2015-09-08,431712.0909841278,0.955961228928538,451600.0
2015-09-09,430892.4295291692,0.954146212420658,451600.0
2015-09-10,429079.768557533,0.950132348444493,451600.0
2015-09-11,431194.0510448242,0.954814107716617,451600.0
2015-09-12,426797.22288796486,0.945077995766087,451600.0
2015-09-13,432472.51161209703,0.957645065571517,451600.0
2015-09-14,431338.77334700787,0.955134573399043,451600.0
2015-09-15,430257.7475804554,0.952740805094011,451600.0
2015-09-16,431372.37264531536,0.955208973971026,451600.0
2015-09-17,431300.5092435333,0.95504984332049,451600.0
2015-09-18,430538.7219363533,0.953362980372793,451600.0
2015-09-19,432280.95910919306,0.957220901481827,451600.0
2015-09-20,431965.1355646604,0.956521557937689,451600.0
2015-09-21,442851.58485243376,0.980627955829127,451600.0
2015-09-22,431102.42389282904,0.954611213225928,451600.0
2015-09-23,430924.415692236,0.954217040948264,451600.0
2015-09-24,431427.413277044,0.95533085313783,451600.0
2015-09-25,431279.30536890536,0.955002890542306,451600.0
2015-09-26,439308.42133342486,0.972782155299878,451600.0
2015-09-27,430483.15387205326,0.953239933286212,451600.0
2015-09-28,438959.3561134312,0.972009203085543,451600.0
2015-09-29,437464.6761439689,0.968699460017646,451600.0
2015-09-30,432326.7303736005,0.957322255034545,451600.0
2015-10-01,430682.522816686,0.953681405705682,451600.0
2015-10-02,429902.1127120796,0.951953305385473,451600.0
2015-10-03,434085.45482294355,0.96121668472751,451600.0
2015-10-04,436748.6764100995,0.96711398673627,451600.0
2015-10-05,441006.81929109833,0.976543001087463,451600.0
2015-10-06,431320.6724001455,0.955094491585796,451600.0
2015-10-07,430127.11667941726,0.952451542691358,451600.0
2015-10-08,446731.083003165,0.98921851860754,451600.0
2015-10-09,437740.6283567524,0.969310514518938,451600.0
2015-10-10,432790.12455279735,0.958348371463236,451600.0
2015-10-11,433487.5172448788,0.959892642260582,451600.0
2015-10-12,442378.118158257,0.97957953533715,451600.0
2015-10-13,433137.83832477126,0.959118331100025,451600.0
2015-10-14,432634.4844456941,0.958003729950607,451600.0
2015-10-15,432288.2678756341,0.957237085641351,451600.0
2015-10-16,432722.997348878,0.958199728407613,451600.0
2015-10-17,436920.9332215417,0.967495423431226,451600.0
2015-10-18,439190.8102950174,0.972521723416779,451600.0
2015-10-19,433814.18839796144,0.960616006195663,451600.0
2015-10-20,434388.4446159602,0.961887609867051,451600.0
2015-10-21,439025.596061401,0.972155881446858,451600.0
2015-10-22,434718.49423540774,0.962618454905686,451600.0
2015-10-23,438290.8528431168,0.97052890354986,451600.0
2015-10-24,436728.31941581774,0.967068909246718,451600.0
2015-10-25,441938.071976398,0.978605119522582,451600.0
2015-10-26,433896.30611177406,0.960797843471599,451600.0
2015-10-27,431520.41750474606,0.955536796954708,451600.0
2015-10-28,458345.43306906393,1.01493674284558,451600.0
2015-10-29,439597.3349488441,0.973421910869894,451600.0
2015-10-30,435560.39835638466,0.964482724438407,451600.0
2015-10-31,436720.52757276327,0.967051655386987,451600.0
2015-11-01,435861.8725910096,0.965150293602767,451600.0
2015-11-02,439779.6426438904,0.973825603728721,451600.0
2015-11-03,434544.388815971,0.9622329247475,451600.0
2015-11-04,441814.7403704949,0.978332020306676,451600.0
2015-11-05,432895.39032445307,0.958581466617478,451600.0
2015-11-06,434940.7884983216,0.96311069198034,451600.0
2015-11-07,432871.58186867856,0.958528746387685,451600.0
2015-11-08,442338.33275960654,0.979491436580174,451600.0
2015-11-09,438069.2369391093,0.970038168598559,451600.0
2015-11-10,439486.9941658152,0.973177577869387,451600.0
2015-11-11,439969.54350697575,0.974246110511461,451600.0
2015-11-12,439440.78068106744,0.973075245086509,451600.0
2015-11-13,434684.6482559752,0.962543508095605,451600.0
2015-11-14,436964.4250181293,0.967591729446699,451600.0
2015-11-15,436462.5632526059,0.966480432357409,451600.0
2015-11-16,434404.2630313976,0.961922637359162,451600.0
2015-11-17,434458.8881843848,0.962043596511038,451600.0
2015-11-18,433682.94411894435,0.960325385560107,451600.0
2015-11-19,439899.50021348504,0.974091010215866,451600.0
2015-11-20,443785.7348499019,0.982696489924495,451600.0
2015-11-21,449768.84798241494,0.995945190395073,451600.0
2015-11-22,435241.5852381877,0.963776760934871,451600.0
2015-11-23,436281.7251185088,0.966079993619373,451600.0
2015-11-24,449814.7321199649,0.996046793888319,451600.0
2015-11-25,449121.2170896455,0.994511109587346,451600.0
2015-11-26,443594.2258757804,0.98227242222272,451600.0
2015-11-27,438664.0621509815,0.971355319200579,451600.0
2015-11-28,441747.48571768583,0.978183095034734,451600.0
2015-11-29,448985.24929017073,0.994210029429076,451600.0
2015-11-30,441471.5638378737,0.977572107701226,451600.0
2015-12-01,933501.5032336883,0.98098098280127,951600.0
2015-12-02,933306.7541735802,0.980776328471606,951600.0
2015-12-03,922877.0210062693,0.969816121276029,951600.0
2015-12-04,931752.6777501565,0.979143209069101,951600.0
2015-12-05,963096.7397951968,1.01208148360151,951600.0
2015-12-06,938014.8988384005,0.985723937408996,951600.0
2015-12-07,932430.1448074089,0.97985513325705,951600.0
2015-12-08,963592.0618806828,1.01260199861358,951600.0
2015-12-09,932585.3685991699,0.980018251995765,951600.0
2015-12-10,932296.7561357988,0.979714960209961,951600.0
2015-12-11,965150.5165926348,1.01423971899184,951600.0
2015-12-12,941292.7066339024,0.989168460102882,951600.0
2015-12-13,936360.2522444251,0.983985132665432,951600.0
