date,active_contracts,missing_mark_contracts,cash_flow_sat,model_wallet_btc,known_unrealised_btc,reference_equity_btc,reference_equity_usd,gross_reference_value_usd,gross_value_to_reference_equity,btc_collateral_value_usd,btc_factor_delta_usd,btc_derivative_delta_usd,alt_factor_delta_usd,btc_inverse_net_contracts,futures_gross_reference_usd,largest_alt_factor_abs_usd,largest_alt_factor,model_wallet_sat,cash_date_ambiguity
2020-07-17,1,0,0,566.1660552,0.00012882596759838984,566.1661840259676,5184082.948558203,426.0,8.217461105989423e-05,5184081.768967262,5183656.948553398,-424.8204138632864,0.0,-426,0.0,0.0,,56616605520,False
2020-07-18,1,0,0,566.16606549,3.02768065985851e-05,566.1660957668066,5195086.483691147,426.00000000000006,8.200055982462181e-05,5195086.205874037,5194660.483691841,-425.72218219563365,0.0,-426,0.0,0.0,,56616606549,False
2020-07-19,1,0,0,566.16607946,-0.00018595322365535423,566.1658935067763,5219394.093999172,426.0,8.16186692033429e-05,5219395.808272618,5218968.094005249,-427.7142673684284,0.0,-426,0.0,0.0,,56616607946,False
2020-07-20,1,0,0,566.1660934,7.441137716470286e-05,566.1661678113771,5190153.153200565,426.00000000000006,8.207850277737999e-05,5190152.47105729,5189727.153200656,-425.3178566340357,0.0,-426,0.0,0.0,,56616609340,False
2020-07-21,1,0,0,569.98243488,0.2930483330672836,570.2754832130673,5354073.774011404,3000450.9999999995,0.5604052403170358,5351322.467948318,8354524.7740112245,3003202.306062906,0.0,3000451,0.0,0.0,,56998243488,False
2020-07-22,1,0,0,566.88922217,0.0008413141002152208,566.8900634841002,5403175.129665458,451.0,8.346943957523066e-05,5403167.110884189,5403626.129664481,459.0187802920118,0.0,451,0.0,0.0,,56688922217,False
2020-07-23,1,0,0,578.24796941,0.0005982093576528319,578.2485676193577,5556486.889178963,451.0,8.116639326159565e-05,5556481.140885515,5556937.889177352,456.7482918370515,0.0,451,0.0,0.0,,57824796941,False
2020-07-24,1,0,0,577.94857057,1.3416855826588059,579.2902561526588,5531121.715950091,3000451.0,0.5424669992973761,5518311.16686282,8531572.715956718,3013261.5490938975,0.0,3000451,0.0,0.0,,57794857057,False
2020-07-25,1,0,0,582.25518887,0.0009530985859582481,582.2561419685859,5649312.729413388,450.99999999999994,7.983271976639727e-05,5649303.482019354,5649763.729418628,460.2473992742598,0.0,451,0.0,0.0,,58225518887,False
2020-07-26,1,0,0,582.2551548,0.0020361253288030717,582.2571909253288,5784088.525184917,451.0,7.797252722469034e-05,5784068.298506168,5784539.525182918,471.22667674999684,0.0,451,0.0,0.0,,58225515480,False
2020-07-27,1,0,0,582.85034862,-13.18026239891304,569.670086221087,6292865.352516709,7500549.000000001,1.1919131555866362,6438461.230891493,-1207683.6474845186,-7646144.878376012,0.0,-7500549,0.0,0.0,,58285034862,False
2020-07-28,1,0,0,591.11078465,4.100943330852966,595.211727980853,6514362.003253453,9020004.0,1.384633521363283,6469478.765648862,-2505641.9967487454,-8975120.762397608,0.0,-9020004,0.0,0.0,,59111078465,False
2020-07-29,1,0,0,595.37203688,-5.818880237924194,589.5531566420758,6553338.047813726,12000529.0,1.8312086012415496,6618019.389655834,-5447190.952189267,-12065210.3418451,0.0,-12000529,0.0,0.0,,59537203688,False
2020-07-30,1,0,0,599.45256261,-9.597280923259445e-05,599.4524666371907,6675137.437779597,471.0,7.056034492027964e-05,6675138.506474327,6675608.437773772,469.931299444288,0.0,471,0.0,0.0,,59945256261,False
2020-07-31,1,0,0,613.45309224,6.679357176739044,620.1324494167391,7031184.088917499,2934889.9999999995,0.4174104905923245,6955452.219137978,9966074.088909663,3010621.8697716855,0.0,2934890,0.0,0.0,,61345309224,False
2020-08-01,1,0,0,626.71305396,6.408412314182613e-05,626.7131180441231,7393699.479901865,474.0,6.410863753503426e-05,7393698.7238641605,7393225.479894318,-473.24396984279156,0.0,-474,0.0,0.0,,62671305396,False
2020-08-02,1,0,-7201200000,599.19099895,0.00043460282328750937,599.1914335528232,6647442.157589786,788.0,0.00011854183629116544,6647437.336097075,6646654.15758267,-783.1785144042224,0.0,-788,0.0,0.0,,59919099895,False
2020-08-03,1,0,0,605.37692535,1.9210979508036805,607.2980233008036,6823658.696409243,9000715.0,1.3190453099209623,6802073.056022329,15824373.696413822,9022300.640391493,0.0,9000715,0.0,0.0,,60537692535,False
2020-08-04,1,0,0,604.39695774,3.0007610237727356,607.3977187637727,6804465.21366706,12000715.0,1.7636529283588738,6770848.732455463,18805180.21366559,12034331.481210127,0.0,12000715,0.0,0.0,,60439695774,False
2020-08-05,1,0,0,633.79128687,-1.7184332731422425,632.0728535968577,7408803.063001421,6000285.000000001,0.8098858815622496,7428945.572880101,1408518.0629976094,-6020427.509882492,0.0,-6000285,0.0,0.0,,63379128687,False
2020-08-06,1,0,0,644.8848413,0.3540524815776062,645.2388937815775,7594015.98949931,9000285.0,1.18518120220516,7589849.036403125,-1406269.0105102956,-8996118.04691342,0.0,-9000285,0.0,0.0,,64488484130,False
2020-08-07,1,0,0,661.01792754,0.00010448045268366113,661.0180320204527,7667127.700518305,715.0,9.325526167402498e-05,7667126.488652767,7667842.700518668,716.2118659010157,0.0,715,0.0,0.0,,66101792754,False
2020-08-08,1,0,0,660.63553745,-2.457940800827637,658.1775966491724,7728985.200820571,12000714.999999998,1.5526896077800623,7757848.8208690295,19729700.200813822,11971851.379944794,0.0,12000715,0.0,0.0,,66063553745,False
2020-08-09,1,0,0,660.3276231,-7.925393130767975,652.402229969232,7620395.576877191,12000715.0,1.5748152282821317,7712968.268974771,19621110.576894134,11908142.307919364,0.0,12000715,0.0,0.0,,66032762310,False
2020-08-10,1,0,0,659.66249822,8.506832443033753,668.1693306630337,7931416.87341221,12000715.0,1.5130606790104477,7830437.628658464,19932131.87340647,12101694.244748006,0.0,12000715,0.0,0.0,,65966249822,False
2020-08-11,1,0,0,635.91430447,1.0241800610781647e-05,635.9143147118007,7244745.458248012,285.0,3.9338856229314814e-05,7244745.3415668225,7244460.458243266,-284.88332355674356,0.0,-285,0.0,0.0,,63591430447,False
2020-08-12,1,0,0,648.69558965,-5.906346460634766,642.7892431893653,7440614.902498423,17881585.0,2.403240220643013,7508983.889627492,-10440970.097510144,-17949953.987137638,0.0,-17881585,0.0,0.0,,64869558965,False
2020-08-13,1,0,0,659.9256086,0.0001773927235183865,659.9257859927236,7769602.001496575,901.0,0.00011596475595872866,7769599.912972547,7768701.001498848,-898.911473698914,0.0,-901,0.0,0.0,,65992560860,False
2020-08-14,1,0,0,659.92565274,0.00017115228742316366,659.9258238922874,7770236.066478926,901.0,0.0001159552930298921,7770234.05126202,7769335.0664759055,-898.9847861146554,0.0,-901,0.0,0.0,,65992565274,False
2020-08-15,1,0,0,659.92570358,-0.00042533291698917746,659.925278247083,7831274.122120166,901.0,0.0001150515211126426,7831279.169507765,7830373.122124001,-906.0473837638274,0.0,-901,0.0,0.0,,65992570358,False
2020-08-16,1,0,0,659.9257583,-0.0006341812211371307,659.9251241187789,7852873.221134912,901.0,0.00011473507525565092,7852880.767664884,7851972.22114075,-908.5465241344646,0.0,-901,0.0,0.0,,65992575830,False
2020-08-17,1,0,0,659.59857527,3.0678240579165648,662.6663993279166,8161241.935624109,9000901.000000002,1.1028837364458897,8123459.343390703,-839659.0643702075,-8963118.40776091,0.0,-9000901,0.0,0.0,,65959857527,False
2020-08-18,1,0,0,646.17523897,3.922561515610962,650.097800485611,7796425.2890608935,18001230.0,2.308908164009138,7749383.201277544,-10204804.710936733,-17954187.912214275,0.0,-18001230,0.0,0.0,,64617523897,False
2020-08-19,1,0,-5001200000,624.79736844,5.761085609993744,630.5584540499938,7400769.40154418,7811457.000000001,1.0554925543782152,7333152.409291884,15212226.401548833,7879073.992256949,0.0,7811457,0.0,0.0,,62479736844,False
2020-08-20,1,0,0,638.66794727,5.134774892685547,643.8027221626855,7640341.90275664,4538001.0,0.5939526081107295,7579404.857256087,12178342.902748846,4598938.045492759,0.0,4538001,0.0,0.0,,63866794727,False
2020-08-21,1,0,0,642.02151282,-15.355453124045258,626.6660596959547,7222137.679647507,10500147.000000002,1.4538835267001564,7399104.654129952,17722284.67963636,10323180.025506407,0.0,10500147,0.0,0.0,,64202151282,False
2020-08-22,1,0,0,637.19590364,-1.3136061961199952,635.88229744388,7428560.864347284,4500147.0,0.6057898807288575,7443906.791760088,11928707.864345051,4484801.072584963,0.0,4500147,0.0,0.0,,63719590364,False
2020-08-23,1,0,0,636.81318852,2.463379854933624,639.2765683749336,7457550.6643814165,10502858.0,1.4083522154483659,7428813.8375014905,17960408.664396964,10531594.826895474,0.0,10502858,0.0,0.0,,63681318852,False
2020-08-24,1,0,-5000200000,598.23749269,0.0008622834402769152,598.2383549734402,7042107.789790822,858.0,0.00012183852130804802,7042097.639500589,7042965.78978654,868.1502859508619,0.0,858,0.0,0.0,,59823749269,False
2020-08-25,1,0,0,620.173793,0.024178923496055604,620.1979719234961,7044490.333623638,3615171.0,0.513191278401596,7044215.698425595,3429319.3336203694,-3614896.3648052253,0.0,-3615171,0.0,0.0,,62017379300,False
2020-08-26,1,0,0,602.54010403,0.33784813840797423,602.8779521684079,6916245.480915838,7500549.0,1.084482761737773,6912369.670476767,-584303.519083187,-7496673.189559954,0.0,-7500549,0.0,0.0,,60254010403,False
2020-08-27,1,0,0,580.51946556,-0.000937361964432653,580.5185281980355,6568377.747182883,877.0000000000001,0.0001335185084895791,6568388.353127688,6567500.747186132,-887.6059415563941,0.0,-877,0.0,0.0,,58051946556,False
2020-08-28,1,0,0,580.51819263,2.2973817511806265e-05,580.5182156038176,6692146.087561195,877.0,0.00013104914156463122,6692145.822721713,6691269.087558612,-876.7351631009951,0.0,-877,0.0,0.0,,58051819263,False
2020-08-29,1,0,0,580.46113587,0.27384919171053884,580.7349850617105,6673087.700368204,837418.0,0.12549183190770793,6669940.964387136,7510505.700367503,840564.7359803673,0.0,837418,0.0,0.0,,58046113587,False
2020-08-30,1,0,0,581.51967551,-5.731825819129791,575.7878496908702,6736128.138447338,9000582.0,1.3361654967084122,6803184.630184092,-2264453.8615550846,-9067638.491739176,0.0,-9000582,0.0,0.0,,58151967551,False
2020-08-31,1,0,0,581.92900317,-2.50868542382782,579.4203177461721,6766672.240372095,21000582.0,3.1035317293342395,6795969.542343267,-14233909.7596379,-21029879.301981166,0.0,-21000582,0.0,0.0,,58192900317,False
2020-09-01,1,0,0,571.98301362,-34.23494820652863,537.7480654134713,6437040.543696672,24000268.0,3.728463078192311,6846845.364560765,-17563227.456323802,-24410072.820884567,0.0,-24000268,0.0,0.0,,57198301362,False
2020-09-02,1,0,0,665.98846555,-4.938329430727234,661.0501361192728,7545570.616935207,18000268.0,2.3855409900479057,7601939.281599574,-10454697.38307409,-18056636.664673664,0.0,-18000268,0.0,0.0,,66598846555,False
2020-09-03,1,0,0,731.30225512,-21.216583904393996,710.085671215606,7286540.145463885,6000863.0,0.8235545101244983,7504254.002588076,13287403.145479038,5783149.142890963,0.0,6000863,0.0,0.0,,73130225512,False
2020-09-04,1,0,0,747.3398942,7.599411120225983,754.939305320226,7905699.049412691,9000235.000000002,1.1384489775978284,7826118.271400632,-1094535.9505852684,-8920654.2219859,0.0,-9000235,0.0,0.0,,74733989420,False
2020-09-05,1,0,0,812.91014352,0.8987018775996017,813.8088453975996,8242779.742239706,3000876.0000000005,0.3640611655097568,8233677.111231349,5241903.742235154,-2991773.3689961955,0.0,-3000876,0.0,0.0,,81291014352,False
2020-09-06,1,0,0,812.0756785,-5.686312352977143,806.3893661470229,8268152.005673956,12000876.0,1.451458075730162,8326455.471542806,-3732723.9943295717,-12059179.465872377,0.0,-12000876,0.0,0.0,,81207567850,False
2020-09-07,1,0,0,816.25570168,-0.000638181682215333,816.2550634983179,8462833.204476222,405.0,4.7856313626243334e-05,8462839.821066272,8462428.204482421,-411.61658385023475,0.0,-405,0.0,0.0,,81625570168,False
2020-09-08,1,0,0,778.78775902,-8.036474373142548,770.7512846468574,7791243.759226869,12000820.0,1.5402957949798315,7872481.548969409,-4209576.240768656,-12082057.789738066,0.0,-12000820,0.0,0.0,,77878775902,False
2020-09-09,1,0,0,776.89733182,-15.998080389371948,760.899251430628,7778757.818489419,9000820.0,1.157102484744524,7942307.9766419865,-1222062.1815091,-9164370.158151086,0.0,-9000820,0.0,0.0,,77689733182,False
2020-09-10,1,0,0,754.3703393,-0.0023230033995715717,754.3680162966003,7796114.883111081,819.9999999999999,0.00010518059473140736,7796138.890493401,7795294.883106835,-844.0073865661398,0.0,-820,0.0,0.0,,75437033930,False
2020-09-11,1,0,0,754.3703417,-0.0027232027561025973,754.3676184972439,7835632.100396709,820.0,0.00010465014047283873,7835660.386360221,7834812.100399286,-848.2859609350562,0.0,-820,0.0,0.0,,75437034170,False
2020-09-12,1,0,0,754.37036444,-0.003101075204717843,754.3672633647952,7873314.405122368,820.0,0.00010414927663329552,7873346.770975536,7872494.405126199,-852.3658493366092,0.0,-820,0.0,0.0,,75437036444,False
2020-09-13,1,0,0,753.71750609,14.8776075937323,768.5951136837323,7933841.211254881,18000065.0,2.268770513640386,7780266.755536181,-10066223.788750358,-17846490.544286538,0.0,-18000065,0.0,0.0,,75371750609,False
2020-09-14,1,0,0,744.11444196,-43.63899878925567,700.4754431707444,7468973.455996279,24000065.0,3.2133016861550296,7934283.877340707,-16531091.543980874,-24465375.421321582,0.0,-24000065,0.0,0.0,,74411444196,False
2020-09-15,1,0,0,744.21727191,-67.99896643919372,676.2183054708063,7289214.770720044,24000065.0,3.29254463682502,8022201.539271322,-16710850.229253992,-24733051.768525314,0.0,-24000065,0.0,0.0,,74421727191,False
2020-09-16,1,0,0,681.8458226,-53.17621251996323,628.6696100800368,6895449.8012518715,12000064.999999998,1.7402874860783384,7478703.545623936,-5104615.19875098,-12583318.744374916,0.0,-12000065,0.0,0.0,,68184582260,False
2020-09-17,1,0,0,661.61654729,-24.986212492268525,636.6303347977314,6962375.71523196,6000065.0,0.8617841445806118,7235632.249774988,962310.7152385637,-6273321.534536424,0.0,-6000065,0.0,0.0,,66161654729,False
2020-09-18,1,0,0,661.83935875,-23.23088117843048,638.6084775715694,6973676.638185225,9000065.000000002,1.2905767598570657,7227360.482118102,-2026388.3618125692,-9253748.843930671,0.0,-9000065,0.0,0.0,,66183935875,False
2020-09-19,1,0,0,661.80240304,-34.66762576002045,627.1347772799795,6944752.270362351,9000065.0,1.2959519144273826,7328653.915474737,-2055312.7296408638,-9383966.6451156,0.0,-9000065,0.0,0.0,,66180240304,False
2020-09-20,1,0,0,661.62452584,-22.166782553403014,639.4577432865971,6983657.48005464,12000065.0,1.7183066372129854,7225745.7468917435,-5016407.5199421495,-12242153.266833894,0.0,-12000065,0.0,0.0,,66162452584,False
2020-09-21,1,0,0,689.94139444,7.172893160020447,697.1142876000204,7288594.754008175,13034291.0,1.7883133086569434,7213599.4305911595,-5745696.245986037,-12959295.676577196,0.0,-13034291,0.0,0.0,,68994139444,False
2020-09-22,1,0,0,686.1300173,-1.4104283445597838,684.7195889554401,7203139.94832989,9000995.0,1.249593241914862,7217977.427667168,-1797855.0516674295,-9015832.479334597,0.0,-9000995,0.0,0.0,,68613001730,False
2020-09-23,1,0,0,712.19941308,-4.258410625736847,707.9410024542632,7244572.355102698,12000995.0,1.6565498157454561,7288149.946722534,-4756422.644900158,-12044572.591622692,0.0,-12000995,0.0,0.0,,71219941308,False
2020-09-24,1,0,0,677.22003153,0.0001750537171448418,677.2202065837172,7272696.722177799,154.99999999999997,2.1312589527806605e-05,7272694.842268454,7272851.722179912,156.87991145811975,0.0,155,0.0,0.0,,67722003153,False
2020-09-25,1,0,0,682.08253106,1.3277277994938659,683.4102588594939,7301302.740684365,9001177.0,1.232817939440257,7287117.787362907,-1699874.2593126372,-8986992.046675544,0.0,-9001177,0.0,0.0,,68208253106,False
2020-09-26,1,0,0,682.26309963,-3.252696557105713,679.0104030728943,7293950.4054563,9001177.000000002,1.2340606255379247,7328890.970820482,-1707226.5945468098,-9036117.565367293,0.0,-9001177,0.0,0.0,,68226309963,False
2020-09-27,1,0,0,682.44182205,-4.560669888092041,677.881152161908,7293204.205577065,9001177.0,1.234186887721704,7342271.651547502,-1707972.7944172919,-9050244.445964795,0.0,-9001177,0.0,0.0,,68244182205,False
2020-09-28,1,0,0,682.69009252,-2.1079321156843567,680.5821604043157,7300860.089800625,9001177.0,1.23289268514743,7323472.668194196,-1700316.9101988897,-9023789.578393087,0.0,-9001177,0.0,0.0,,68269009252,False
2020-09-29,1,0,0,682.90830805,-10.913344813233032,671.9949632367669,7285193.320019296,9001177.0,1.2355440143592729,7403506.448959253,-1715983.6799791083,-9119490.128938362,0.0,-9001177,0.0,0.0,,68290830805,False
2020-09-30,1,0,0,683.160341,-5.611278024531708,677.5490629754684,7298796.845639504,9001177.0,1.233241202675417,7359243.50638109,-1702380.154361017,-9061623.660742108,0.0,-9001177,0.0,0.0,,68316034100,False
2020-10-01,1,0,0,693.9637783,0.000354838339689062,693.9641331383397,7360612.002715995,429.00000000000006,5.828319708221316e-05,7360608.23908151,7360183.002720587,-425.2363609233871,0.0,-429,0.0,0.0,,69396377830,False
2020-10-02,1,0,-5001200000,643.95176803,0.0004945499758066889,643.9522625799758,6806643.4669228345,429.0,6.3026659481247e-05,6806638.239477327,6806214.466923848,-423.77255347929895,0.0,-429,0.0,0.0,,64395176803,False
2020-10-03,1,0,0,643.95173969,0.0005499181938379816,643.9522896081938,6797370.68262607,429.00000000000006,6.311263869962463e-05,6797364.877851603,6796941.68263115,-423.19522045273334,0.0,-429,0.0,0.0,,64395173969,False
2020-10-04,1,0,0,643.95172492,0.00013109204723820556,643.9518560120472,6868144.907438824,429.0,6.246228141391631e-05,6868143.509261044,6867715.907441452,-427.6018195915967,0.0,-429,0.0,0.0,,64395172492,False
2020-10-05,1,0,0,644.11863761,-3.226246265897827,640.8923913441022,6904100.190500418,9000429.0,1.303635340110503,6938855.365877476,-2096328.8094941527,-9035184.175371628,0.0,-9000429,0.0,0.0,,64411863761,False
2020-10-06,1,0,0,646.61241113,7.114469130567475,653.7268802605676,6927134.222515903,6000429.0,0.8662209807478902,6851746.6500028325,926705.2225209773,-5925041.427481855,0.0,-6000429,0.0,0.0,,64661241113,False
2020-10-07,1,0,0,646.05153411,1.6910045265196227,647.7425386365196,6909595.576999535,9000429.0,1.3025985239947142,6891557.302993753,-2090833.4230072796,-8982390.726001032,0.0,-9000429,0.0,0.0,,64605153411,False
2020-10-08,2,0,0,653.70863123,2.299998340556957,656.008629570557,7152153.346737136,636538.0616297013,0.08899949858039531,7127077.54729274,7152724.346732721,25646.79943998065,635967.0616220683,571,0.0,635967.0616297013,bch,65370863123,False
2020-10-09,2,0,0,653.68179423,3.3403681684030686,657.0221623984031,7275931.546311789,658058.5233948898,0.09044319881327957,7238939.962886264,7276502.546318807,37562.58343254309,657487.5233927742,571,0.0,657487.5233948898,bch,65368179423,False
2020-10-10,2,0,0,653.64734393,3.2673754832537045,656.9147194132537,7425011.352146084,670802.998015043,0.09034369998924753,7388080.68315978,7425582.352145575,37501.66898579523,670231.9980179891,571,0.0,670231.998015043,bch,65364734393,False
