time,symbol,execcomm,lastqty
2021-02-25 12:00:00,XBTUSD,-6954668,35000845
2021-02-25 20:00:00,XBTUSD,-3731,18460
2021-02-26 04:00:00,XBTUSD,-6339316,30015700
2021-02-26 12:00:00,ETHUSD,1507744,9348
2021-02-26 12:00:00,XBTUSD,-4375652,20295232
2021-02-26 20:00:00,ETHUSD,1615830,9348
2021-02-26 20:00:00,XBTUSD,-10722943,50295232
2021-02-27 04:00:00,ETHUSD,30911693,207407
2021-02-27 04:00:00,XBTUSD,-1494102,7091136
2021-02-27 12:00:00,ETHUSD,53147813,207407
2021-02-27 12:00:00,XBTUSD,4227760,19998864
2021-02-27 20:00:00,ETHUSD,66347505,207407
2021-02-27 20:00:00,XBTUSD,2106761,9998864
2021-02-28 04:00:00,ETHUSD,45408442,207407
2021-02-28 04:00:00,XBTUSD,2237746,9998864
2021-02-28 12:00:00,ETHUSD,36216609,207407
2021-02-28 12:00:00,XBTUSD,2207749,9998864
2021-02-28 20:00:00,ETHUSD,26512577,207407
2021-02-28 20:00:00,XBTUSD,2246745,9998864
2021-03-01 04:00:00,ETHUSD,20984602,207407
2021-03-01 04:00:00,XBTUSD,2155755,9998864
2021-03-01 12:00:00,ETHUSD,20983672,207407
2021-03-01 12:00:00,XBTUSD,2089763,9998864
2021-03-01 20:00:00,XBTUSD,-235,1136
2021-03-01 20:00:00,ETHUSD,18366873,156605
2021-03-02 04:00:00,XBTUSD,-232,1136
2021-03-02 04:00:00,ETHUSD,18601307,156605
2021-03-02 12:00:00,XBTUSD,-232,1136
2021-03-02 12:00:00,ETHUSD,28279071,156605
2021-03-02 20:00:00,XBTUSD,-239,1136
2021-03-02 20:00:00,ETHUSD,28190294,156605
2021-03-03 04:00:00,XBTUSD,-233,1136
2021-03-03 04:00:00,ETHUSD,20012648,156605
2021-03-03 12:00:00,ETHUSD,2518725,156605
2021-03-03 12:00:00,XBTUSD,-6002478,31020560
2021-03-03 20:00:00,XBTUSD,-6881155,35000790
2021-03-04 04:00:00,XBTUSD,-20553794,35000790
2021-03-04 12:00:00,XBTUSD,-7091160,35000790
2021-03-04 20:00:00,XBTUSD,-7297665,35000790
2021-03-05 04:00:00,XBTUSD,-7395667,35000790
2021-03-05 12:00:00,XBTUSD,-7367666,35000790
2021-03-05 20:00:00,XBTUSD,-7094660,35000790
2021-03-06 04:00:00,XBTUSD,-7199663,35000790
2021-03-06 12:00:00,XBTUSD,-6228164,30000790
2021-03-06 20:00:00,XBTUSD,-6201163,30000790
2021-03-07 04:00:00,XBTUSD,-6051159,30000790
2021-03-07 12:00:00,XBTUSD,-5916156,30000790
2021-03-07 20:00:00,XBTUSD,-11791210,30000790
2021-03-08 04:00:00,XBTUSD,-29581499,30000790
2021-03-08 12:00:00,XBTUSD,-29205461,50000790
2021-03-08 20:00:00,XBTUSD,-9740154,50000790
2021-03-09 04:00:00,XBTUSD,-17715530,50000790
2021-03-09 12:00:00,XBTUSD,-73076105,50000790
2021-03-09 20:00:00,XBTUSD,-40656642,50000790
2021-03-10 04:00:00,XBTUSD,-20944331,50000790
2021-03-10 12:00:00,XBTUSD,-10938144,60000790
2021-03-10 20:00:00,XBTUSD,-10578139,60000790
2021-03-11 04:00:00,XBTUSD,-54575699,60000790
2021-03-11 12:00:00,XBTUSD,-61608673,50000790
2021-03-11 20:00:00,XBTUSD,-37907049,50000790
2021-03-12 04:00:00,XBTUSD,-43775692,50000790
2021-03-12 12:00:00,XBTUSD,-103829372,70000790
2021-03-12 20:00:00,XBTUSD,-30554883,50000790
2021-03-13 04:00:00,XBTUSD,-8820139,50000790
2021-03-13 12:00:00,XBTUSD,-836564,5003371
2021-03-13 20:00:00,XBTUSD,-9621507,5003371
2021-03-14 04:00:00,XBTUSD,-9900771,5003371
2021-03-14 12:00:00,XBTUSD,-29310631,15003371
2021-03-14 20:00:00,XBTUSD,-21635101,15003371
2021-03-15 04:00:00,XBTUSD,-11013239,15003371
2021-03-15 12:00:00,XBTUSD,-10735812,15003371
2021-03-15 20:00:00,XBTUSD,-5296823,30010330
2021-03-16 04:00:00,XBTUSD,-5533905,30010330
2021-03-16 12:00:00,XBTUSD,-1806865,10010330
2021-03-16 20:00:00,XBTUSD,-1794852,10010330
2021-03-17 04:00:00,XBTUSD,-3605861,20010330
2021-03-17 12:00:00,XBTUSD,-5476885,30010330
2021-03-17 20:00:00,XBTUSD,-5182784,30010330
2021-03-18 04:00:00,XBTUSD,-5110759,30010330
2021-03-18 12:00:00,XBTUSD,-53954462,45226400
2021-03-18 20:00:00,XBTUSD,-68156328,50010330
2021-03-19 04:00:00,XBTUSD,-37029649,50010330
2021-03-19 12:00:00,XBTUSD,-8501756,50010330
2021-03-19 20:00:00,XBTUSD,-8491754,50010330
2021-03-20 04:00:00,XBTUSD,-8561768,50010330
2021-03-20 12:00:00,XBTUSD,-6849033,40574840
2021-03-20 20:00:00,XBTUSD,-845744,5010330
2021-03-21 04:00:00,XBTUSD,-55158122,50002740
2021-03-21 12:00:00,XBTUSD,-5331487,30002740
2021-03-21 20:00:00,XBTUSD,-6948476,40002740
2021-03-22 04:00:00,XBTUSD,-764332,40002740
2021-03-22 12:00:00,XBTUSD,-6924474,40002740
2021-03-22 20:00:00,XBTUSD,-11082599,40002740
2021-03-23 04:00:00,XBTUSD,-5487501,30002740
2021-03-23 12:00:00,XBTUSD,-5532505,30002740
2021-03-23 20:00:00,XBTUSD,-3543474,30002740
2021-03-24 04:00:00,XBTUSD,-7360504,40002740
2021-03-24 12:00:00,XBTUSD,-7068484,40002740
2021-03-24 20:00:00,XBTUSD,-5484501,30002740
2021-03-25 04:00:00,XBTUSD,-8671735,10002740
2021-03-25 12:00:00,XBTUSD,-1918526,10002740
2021-03-25 20:00:00,XBTUSD,-525,2740
2021-03-26 04:00:00,XBTUSD,-523,2740
2021-03-26 12:00:00,XBTUSD,-520,2740
2021-03-26 20:00:00,XBTUSD,-509,2740
2021-03-27 04:00:00,XBTUSD,-500,2740
2021-03-27 12:00:00,XBTUSD,-9211698,50172646
2021-03-27 20:00:00,XBTUSD,-14358921,80172646
2021-03-28 04:00:00,XBTUSD,-14294783,80172646
2021-03-28 12:00:00,XBTUSD,-14366938,80172646
2021-03-28 20:00:00,XBTUSD,-14519266,80172646
2021-03-29 04:00:00,XBTUSD,-14487197,80172646
2021-03-29 12:00:00,XBTUSD,-12096457,70002646
2021-03-29 20:00:00,XBTUSD,-56597839,70002646
2021-03-30 04:00:00,XBTUSD,-58731130,60002646
2021-03-30 12:00:00,XBTUSD,-76930592,60002646
2021-03-30 20:00:00,XBTUSD,-72632903,60002646
2021-03-31 04:00:00,XBTUSD,-103388159,60002646
2021-03-31 12:00:00,XBTUSD,-58653066,60002646
2021-03-31 20:00:00,XBTUSD,-61352286,60002646
2021-04-01 04:00:00,XBTUSD,-83200869,60002646
2021-04-01 12:00:00,XBTUSD,-114408185,60002646
2021-04-01 20:00:00,XBTUSD,-83190609,60002646
2021-04-02 04:00:00,XBTUSD,-47553777,60002646
2021-04-02 12:00:00,XBTUSD,-99535509,60002646
2021-04-02 20:00:00,XBTUSD,-137013402,60002646
2021-04-03 04:00:00,XBTUSD,-60568111,60002646
2021-04-03 12:00:00,XBTUSD,-10122446,60002646
2021-04-03 20:00:00,XBTUSD,-70017328,60002646
2021-04-04 04:00:00,XBTUSD,-27688782,30002646
2021-04-04 12:00:00,XBTUSD,-6980462,40002646
2021-04-04 20:00:00,XBTUSD,-10350456,60002646
2021-04-05 04:00:00,XBTUSD,-10440460,60002646
2021-04-05 12:00:00,XBTUSD,-41361984,60002646
2021-04-05 20:00:00,XBTUSD,-10164448,60002646
2021-04-06 04:00:00,XBTUSD,-66025112,60002646
2021-04-06 12:00:00,XBTUSD,-163565293,60002646
2021-04-06 20:00:00,XBTUSD,-111613562,60002646
2021-04-07 04:00:00,XBTUSD,-31501869,60002646
2021-04-07 12:00:00,XBTUSD,-10656470,60002646
2021-04-07 20:00:00,XBTUSD,-10692472,60002646
2021-04-08 04:00:00,XBTUSD,-10608468,60002646
2021-04-08 12:00:00,XBTUSD,-6955293,39273254
2021-04-08 20:00:00,XBTUSD,-6802128,39273254
2021-04-09 04:00:00,XBTUSD,-6770709,39273254
2021-04-09 12:00:00,XBTUSD,-21288853,39273254
2021-04-09 20:00:00,XBTUSD,-7626484,19273254
2021-04-10 04:00:00,XBTUSD,-8924673,19273254
2021-04-10 12:00:00,XBTUSD,-461292,750170
2021-04-10 20:00:00,XBTUSD,-3777076,750170
2021-04-11 04:00:00,XBTUSD,-1653735,750170
2021-04-11 12:00:00,XBTUSD,-622356,750170
2021-04-11 20:00:00,XBTUSD,-1141038,750170
2021-04-12 04:00:00,XBTUSD,-1327115,750170
2021-04-12 12:00:00,XBTUSD,-1138874,750170
2021-04-12 20:00:00,XBTUSD,-1630967,750170
2021-04-13 04:00:00,XBTUSD,-921086,750170
2021-04-13 12:00:00,XBTUSD,-871367,750170
2021-04-13 20:00:00,XBTUSD,-2023798,750170
2021-04-14 04:00:00,XBTUSD,-1507974,750170
2021-04-14 12:00:00,XBTUSD,-1180606,750170
2021-04-14 20:00:00,XBTUSD,-593017,750170
2021-04-15 04:00:00,XBTUSD,-822131,750170
2021-04-15 12:00:00,XBTUSD,-306643,750170
2021-04-15 20:00:00,XBTUSD,-444533,750170
2021-04-16 04:00:00,XBTUSD,-340703,750170
2021-04-16 12:00:00,XBTUSD,-817901,750170
2021-04-16 20:00:00,XBTUSD,-8085027,50000170
2021-04-17 04:00:00,XBTUSD,-8005027,50000170
2021-04-17 12:00:00,XBTUSD,-8205028,50000170
2021-04-17 20:00:00,XBTUSD,-8230028,50000170
2021-04-18 04:00:00,XBTUSD,-891030,5000170
2021-04-18 12:00:00,XBTUSD,318761,5000170
2021-04-18 20:00:00,XBTUSD,-71681,20000170
2021-04-19 04:00:00,XBTUSD,-10494030,60000170
2021-04-19 12:00:00,XBTUSD,-10494030,60000170
2021-04-19 20:00:00,XBTUSD,-8032530,45000170
2021-04-20 04:00:00,XBTUSD,-4577531,25000170
2021-04-20 12:00:00,XBTUSD,-2662530,15000170
2021-04-20 20:00:00,XBTUSD,-1159,6565
2021-04-21 04:00:00,XBTUSD,-1188,6565
2021-04-21 12:00:00,XBTUSD,-2180597,11909325
2021-04-21 20:00:00,XBTUSD,-7209445,40008019
2021-04-22 04:00:00,XBTUSD,-9346499,50008019
2021-04-22 12:00:00,XBTUSD,-9116462,50008019
2021-04-22 20:00:00,XBTUSD,-3918229,20742347
2021-04-23 04:00:00,XBTUSD,-2327,4258
2021-04-23 04:00:00,ETHUSD,59133509,217975
2021-04-23 12:00:00,ETHUSD,32250283,95030
2021-04-23 12:00:00,XBTUSD,-5988790,30003956
2021-04-23 20:00:00,ETHUSD,35551151,95030
2021-04-23 20:00:00,XBTUSD,-7960878,25189225
2021-04-24 04:00:00,ETHUSD,27255940,100000
2021-04-24 04:00:00,XBTUSD,-1994440,10007225
2021-04-24 12:00:00,ETHUSD,22169018,100000
2021-04-24 12:00:00,XBTUSD,-1406578,6908538
2021-04-24 20:00:00,ETHUSD,32724443,100000
2021-04-24 20:00:00,XBTUSD,3942547,20002775
2021-04-25 04:00:00,ETHUSD,31733535,100000
2021-04-25 04:00:00,XBTUSD,4024558,20002775
2021-04-25 12:00:00,ETHUSD,35828514,100000
2021-04-25 12:00:00,XBTUSD,4034560,20002775
2021-04-25 20:00:00,ETHUSD,42383018,100000
2021-04-25 20:00:00,XBTUSD,4048562,20002775
2021-04-26 04:00:00,XBTUSD,-15267773,80019777
2021-04-26 12:00:00,XBTUSD,-14899682,80019777
2021-04-26 20:00:00,XBTUSD,-14795657,80019777
2021-04-27 04:00:00,XBTUSD,-2800264,14990708
2021-04-27 12:00:00,XBTUSD,-4859043,26830716
2021-04-27 20:00:00,XBTUSD,-4893923,26830716
2021-04-28 04:00:00,XBTUSD,-4891240,26830716
2021-04-28 12:00:00,XBTUSD,-4888556,26830716
2021-04-28 20:00:00,XBTUSD,-4837578,26830716
2021-04-29 04:00:00,XBTUSD,-4939535,26830716
2021-04-29 12:00:00,XBTUSD,-4934169,26830716
2021-04-29 20:00:00,XBTUSD,-4363372,26830716
2021-04-30 04:00:00,XBTUSD,-3132196,16830716
2021-04-30 12:00:00,XBTUSD,-3101901,16830716
2021-04-30 20:00:00,XBTUSD,-2950425,16830716
2021-05-01 04:00:00,LINKUSDT,-40148888,40000
2021-05-01 04:00:00,ETHUSD,-32381542,100000
2021-05-01 04:00:00,BCHUSD,-34494928,200000
2021-05-01 04:00:00,LTCUSD,-22316531,250000
2021-05-01 04:00:00,XRPUSD,-20006590,800000
2021-05-01 04:00:00,XBTUSD,-4299510,25040825
2021-05-01 12:00:00,LINKUSDT,-24802944,40000
2021-05-01 12:00:00,ETHUSD,-20653676,100000
2021-05-01 12:00:00,BCHUSD,-17287587,200000
2021-05-01 12:00:00,LTCUSD,-15844131,250000
2021-05-01 12:00:00,XRPUSD,1456635,800000
2021-05-01 12:00:00,XBTUSD,-5478209,31702600
2021-05-01 20:00:00,LINKUSDT,-15902180,40000
2021-05-01 20:00:00,ETHUSD,-31246775,100000
2021-05-01 20:00:00,BCHUSD,-3860926,200000
2021-05-01 20:00:00,LTCUSD,-7078506,250000
2021-05-01 20:00:00,XRPUSD,8224580,800000
2021-05-01 20:00:00,XBTUSD,-6916450,40002600
2021-05-02 04:00:00,LINKUSDT,-11690875,40000
2021-05-02 04:00:00,ETHUSD,-10921559,100000
2021-05-02 04:00:00,BCHUSD,-1939100,200000
2021-05-02 04:00:00,LTCUSD,-3767648,250000
2021-05-02 04:00:00,XRPUSD,-2490000,800000
2021-05-02 04:00:00,XBTUSD,-7076460,40002600
2021-05-02 12:00:00,LINKUSDT,-20093119,40000
2021-05-02 12:00:00,ETHUSD,-11277389,100000
2021-05-02 12:00:00,BCHUSD,-1973780,200000
2021-05-02 12:00:00,LTCUSD,-4408668,250000
2021-05-02 12:00:00,XRPUSD,-33757646,800000
2021-05-02 12:00:00,XBTUSD,-7004455,40002600
2021-05-02 20:00:00,LINKUSDT,-22402520,40000
2021-05-02 20:00:00,ETHUSD,-27525779,100000
2021-05-02 20:00:00,BCHUSD,-8147994,200000
2021-05-02 20:00:00,LTCUSD,-6840666,250000
2021-05-02 20:00:00,XRPUSD,-34665242,800000
2021-05-02 20:00:00,XBTUSD,-7032457,40002600
2021-05-03 04:00:00,LINKUSDT,-25411952,40000
2021-05-03 04:00:00,ETHUSD,-27734497,100000
2021-05-03 04:00:00,BCHUSD,-17280278,200000
2021-05-03 04:00:00,LTCUSD,-10696172,250000
2021-05-03 04:00:00,XRPUSD,-51568528,800000
2021-05-03 04:00:00,XBTUSD,-6900449,40002600
2021-05-03 12:00:00,LINKUSDT,-20309250,40000
2021-05-03 12:00:00,ETHUSD,-35306432,100000
2021-05-03 12:00:00,BCHUSD,-15478379,200000
2021-05-03 12:00:00,LTCUSD,-7653282,250000
2021-05-03 12:00:00,XRPUSD,-55383686,800000
2021-05-03 12:00:00,XBTUSD,-6816443,40002600
2021-05-03 20:00:00,DOTUSDT,-18778305,30063
2021-05-03 20:00:00,LINKUSDT,-22329526,40000
2021-05-03 20:00:00,ETHUSD,-39405864,100000
2021-05-03 20:00:00,BCHUSD,-28144600,200000
2021-05-03 20:00:00,LTCUSD,-18652229,300468
2021-05-03 20:00:00,XRPUSD,-60147072,800000
2021-05-03 20:00:00,XBTUSD,-25933484,50811711
2021-05-04 04:00:00,DOTUSDT,-14362130,30063
2021-05-04 04:00:00,LINKUSDT,-18387486,40000
2021-05-04 04:00:00,ETHUSD,-18614624,61047
2021-05-04 04:00:00,BCHUSD,-25380219,200000
2021-05-04 04:00:00,LTCUSD,-11221601,300468
2021-05-04 04:00:00,XRPUSD,-43539883,800000
2021-05-04 04:00:00,XBTUSD,-3550157,13402179
2021-05-04 12:00:00,DOTUSDT,-9553494,30063
2021-05-04 12:00:00,LINKUSDT,-18288226,40000
2021-05-04 12:00:00,ETHUSD,-15057817,61047
2021-05-04 12:00:00,BCHUSD,-16671702,200000
2021-05-04 12:00:00,LTCUSD,-10204775,300468
2021-05-04 12:00:00,XRPUSD,-29353958,800000
2021-05-04 12:00:00,XBTUSD,-5945588,33402179
2021-05-04 20:00:00,XBTUSD,348,1902
2021-05-04 20:00:00,DOTUSDT,-5258810,30063
2021-05-04 20:00:00,LINKUSDT,-13246044,40000
2021-05-04 20:00:00,ETHUSD,-20247417,61047
2021-05-04 20:00:00,BCHUSD,-9042483,200000
2021-05-04 20:00:00,LTCUSD,-5112797,300468
2021-05-04 20:00:00,XRPUSD,-9456091,400000
2021-05-05 04:00:00,XBTUSD,347,1902
2021-05-05 04:00:00,DOTUSDT,-4802040,30063
2021-05-05 04:00:00,LINKUSDT,-12015575,40000
2021-05-05 04:00:00,ETHUSD,-17635541,61047
2021-05-05 04:00:00,BCHUSD,-16382460,200000
2021-05-05 04:00:00,LTCUSD,-2135344,300468
2021-05-05 04:00:00,XRPUSD,-16821225,400000
2021-05-05 12:00:00,DOTUSDT,-6793647,30063
2021-05-05 12:00:00,LINKUSDT,-18240760,40000
2021-05-05 12:00:00,ETHUSD,-25904866,61047
2021-05-05 12:00:00,BCHUSD,-23020608,200000
2021-05-05 12:00:00,LTCUSD,-4542470,300468
2021-05-05 12:00:00,XRPUSD,-20901374,400000
2021-05-05 12:00:00,XBTUSD,-1814199,10001098
2021-05-05 20:00:00,DOTUSDT,-8550792,30063
2021-05-05 20:00:00,LINKUSDT,-29421504,40000
2021-05-05 20:00:00,BCHUSD,-24183236,200000
2021-05-05 20:00:00,LTCUSD,-5509850,300468
2021-05-05 20:00:00,XRPUSD,-23541862,400000
2021-05-05 20:00:00,XBTUSD,-4646238,26565110
2021-05-06 04:00:00,DOTUSDT,-4847541,30063
2021-05-06 04:00:00,LINKUSDT,-23662325,40000
2021-05-06 04:00:00,BCHUSD,-7204918,100056
2021-05-06 04:00:00,XRPUSD,-12815370,200000
2021-05-06 04:00:00,LTCUSD,-6740748,300468
2021-05-06 04:00:00,XBTUSD,-3220751,18320540
2021-05-06 12:00:00,BCHUSD,-5707816,23199
2021-05-06 12:00:00,DOTUSDT,-10494050,30063
2021-05-06 12:00:00,LINKUSDT,-23551295,40000
2021-05-06 12:00:00,XRPUSD,-16259126,200000
2021-05-06 12:00:00,LTCUSD,-35183006,300468
2021-05-06 12:00:00,XBTUSD,-3156629,18320540
2021-05-06 20:00:00,XBTUSD,236,1327
2021-05-06 20:00:00,BCHUSD,-5652880,23199
2021-05-06 20:00:00,DOTUSDT,-11464722,30063
2021-05-06 20:00:00,LINKUSDT,-30199994,40000
2021-05-06 20:00:00,XRPUSD,-15790818,200000
2021-05-06 20:00:00,LTCUSD,-37301732,300468
2021-05-07 04:00:00,XBTUSD,238,1327
2021-05-07 04:00:00,BCHUSD,-5447897,23199
2021-05-07 04:00:00,DOTUSDT,-12298722,30063
2021-05-07 04:00:00,LINKUSDT,-34209812,40000
2021-05-07 04:00:00,XRPUSD,-15896639,200000
2021-05-07 04:00:00,LTCUSD,-31417035,300468
2021-05-07 12:00:00,XBTUSD,235,1327
2021-05-07 12:00:00,BCHUSD,-5014880,23199
2021-05-07 12:00:00,DOTUSDT,-6809363,30063
2021-05-07 12:00:00,LINKUSDT,-23210248,40000
2021-05-07 12:00:00,XRPUSD,-9038490,200000
2021-05-07 12:00:00,LTCUSD,-18785212,300468
2021-05-07 20:00:00,XBTUSD,230,1327
2021-05-07 20:00:00,BCHUSD,-5518107,23199
2021-05-07 20:00:00,DOTUSDT,-9018143,30063
2021-05-07 20:00:00,LINKUSDT,-25363170,40000
2021-05-07 20:00:00,XRPUSD,-7061110,200000
2021-05-07 20:00:00,LTCUSD,-13496403,300468
2021-05-08 04:00:00,BCHUSD,-5767974,23199
2021-05-08 04:00:00,DOTUSDT,-4818416,30063
2021-05-08 04:00:00,LINKUSDT,-26175145,40000
2021-05-08 04:00:00,XRPUSD,-9848867,200000
2021-05-08 04:00:00,LTCUSD,-6795577,300468
2021-05-08 04:00:00,XBTUSD,1719228,10001327
2021-05-08 12:00:00,BCHUSD,-4946658,23199
2021-05-08 12:00:00,LINKUSDT,-10126411,25000
2021-05-08 12:00:00,DOTUSDT,-2387183,30063
2021-05-08 12:00:00,XRPUSD,-8944573,200000
2021-05-08 12:00:00,LTCUSD,-2058056,300468
2021-05-08 12:00:00,XBTUSD,2360411,13844054
2021-05-08 20:00:00,BCHUSD,-6343032,23199
2021-05-08 20:00:00,LINKUSDT,-13375908,25000
2021-05-08 20:00:00,DOTUSDT,-7300700,30063
2021-05-08 20:00:00,XRPUSD,-13723325,200000
2021-05-08 20:00:00,LTCUSD,-17888956,300468
2021-05-08 20:00:00,XBTUSD,7936090,13844054
2021-05-09 04:00:00,BCHUSD,-5739975,23199
2021-05-09 04:00:00,LINKUSDT,-9219327,25000
2021-05-09 04:00:00,DOTUSDT,-6481455,30063
2021-05-09 04:00:00,XRPUSD,-11007175,200000
2021-05-09 04:00:00,LTCUSD,-23966052,300468
2021-05-09 04:00:00,XBTUSD,3093952,13844054
2021-05-09 12:00:00,BCHUSD,-5365838,23199
2021-05-09 12:00:00,LINKUSDT,-7554855,25000
2021-05-09 12:00:00,DOTUSDT,-6006620,30063
2021-05-09 12:00:00,XRPUSD,-9648366,200000
2021-05-09 12:00:00,LTCUSD,-25649844,300468
2021-05-09 12:00:00,XBTUSD,5833718,13844054
2021-05-09 20:00:00,BCHUSD,-5657229,23199
2021-05-09 20:00:00,LINKUSDT,-7683057,25000
2021-05-09 20:00:00,DOTUSDT,-1580723,30063
2021-05-09 20:00:00,XRPUSD,-4709328,200000
2021-05-09 20:00:00,LTCUSD,-16901079,300468
2021-05-09 20:00:00,XBTUSD,14824435,13844054
2021-05-10 04:00:00,BCHUSD,-5686317,23199
2021-05-10 04:00:00,LINKUSDT,-8931170,25000
2021-05-10 04:00:00,DOTUSDT,-1244765,30063
2021-05-10 04:00:00,XRPUSD,-5935000,200000
2021-05-10 04:00:00,LTCUSD,-12801956,300468
2021-05-10 04:00:00,XBTUSD,3832014,22782485
2021-05-10 12:00:00,BCHUSD,-4072030,23199
2021-05-10 12:00:00,LINKUSDT,-6808509,25000
2021-05-10 12:00:00,DOTUSDT,-2664823,30063
2021-05-10 12:00:00,XRPUSD,-5396512,200000
2021-05-10 12:00:00,LTCUSD,-10557662,300468
2021-05-10 12:00:00,XBTUSD,5632031,32782485
2021-05-10 20:00:00,BCHUSD,-6194313,23199
2021-05-10 20:00:00,LINKUSDT,-7946230,25000
2021-05-10 20:00:00,DOTUSDT,-8500581,30063
2021-05-10 20:00:00,XRPUSD,-12235904,200000
2021-05-10 20:00:00,LTCUSD,-16378095,234824
2021-05-10 20:00:00,XBTUSD,50190104,58373822
2021-05-11 04:00:00,LINKUSDT,-4215189,28099
2021-05-11 04:00:00,DOTUSDT,-19998506,50063
2021-05-11 04:00:00,BCHUSD,-13431173,62597
2021-05-11 04:00:00,LTCUSD,-8529627,200959
2021-05-11 04:00:00,XRPUSD,-31616718,728336
2021-05-11 04:00:00,XBTUSD,5024620,27729693
2021-05-11 12:00:00,LINKUSDT,-1104340,23932
2021-05-11 12:00:00,DOTUSDT,92111,50063
2021-05-11 12:00:00,BCHUSD,-6017744,62597
2021-05-11 12:00:00,LTCUSD,-2019602,193911
2021-05-11 12:00:00,XRPUSD,-2070222,728336
2021-05-11 12:00:00,XBTUSD,5019074,27729693
2021-05-11 20:00:00,LINKUSDT,-10427967,23932
2021-05-11 20:00:00,BCHUSD,-546999,37597
2021-05-11 20:00:00,DOTUSDT,-1898079,50063
2021-05-11 20:00:00,LTCUSD,-1442116,193911
2021-05-11 20:00:00,XRPUSD,-2143202,728336
2021-05-11 20:00:00,XBTUSD,4888745,27729693
2021-05-12 04:00:00,LINKUSDT,-5345844,23932
2021-05-12 04:00:00,BCHUSD,-1954453,37597
2021-05-12 04:00:00,DOTUSDT,-2030781,50063
2021-05-12 04:00:00,LTCUSD,-5611556,193911
2021-05-12 04:00:00,XRPUSD,-15860468,728336
2021-05-12 04:00:00,XBTUSD,4794464,27729693
2021-05-12 12:00:00,LINKUSDT,-6782287,23932
2021-05-12 12:00:00,DOTUSDT,-1597034,39908
2021-05-12 12:00:00,LTCUSD,-15119174,193911
2021-05-12 12:00:00,XRPUSD,-7214003,330926
2021-05-12 12:00:00,XBTUSD,7204815,40705167
2021-05-12 20:00:00,LINKUSDT,-11608360,23932
2021-05-12 20:00:00,DOTUSDT,-5594458,39908
2021-05-12 20:00:00,LTCUSD,-18038563,193911
2021-05-12 20:00:00,XRPUSD,-17648875,330926
2021-05-12 20:00:00,XBTUSD,7465328,40705167
2021-05-13 04:00:00,XBTUSD,941,4745
2021-05-13 04:00:00,LINKUSDT,-6413193,17284
2021-05-13 04:00:00,DOTUSDT,-1223747,33391
2021-05-13 04:00:00,ETHUSD,-28785921,94548
2021-05-13 04:00:00,LTCUSD,-6164772,103911
2021-05-13 04:00:00,XRPUSD,-9310797,230926
2021-05-13 12:00:00,XBTUSD,-2267,16841
2021-05-13 12:00:00,LINKUSDT,-3669229,17284
2021-05-13 12:00:00,DOTUSDT,-910387,23391
2021-05-13 12:00:00,ETHUSD,-13734603,50048
2021-05-13 12:00:00,LTCUSD,-4712397,103911
2021-05-13 12:00:00,XRPUSD,-4264854,230926
2021-05-13 20:00:00,LINKUSDT,-3558923,13684
2021-05-13 20:00:00,DOTUSDT,-589517,15000
2021-05-13 20:00:00,LTCUSD,-2068451,70011
2021-05-13 20:00:00,ETHUSD,-63270151,79595
2021-05-13 20:00:00,XRPUSD,-3845454,147926
2021-05-13 20:00:00,XBTUSD,2067311,10035488
2021-05-14 04:00:00,LINKUSDT,-2925508,13684
2021-05-14 04:00:00,DOTUSDT,-600297,15000
2021-05-14 04:00:00,LTCUSD,-3236092,70011
2021-05-14 04:00:00,ETHUSD,-72591237,100276
2021-05-14 04:00:00,XRPUSD,-5971161,147926
2021-05-14 04:00:00,XBTUSD,-2116047,10413618
2021-05-14 12:00:00,LINKUSDT,-6465565,13684
2021-05-14 12:00:00,DOTUSDT,-618885,15000
2021-05-14 12:00:00,LTCUSD,-2212975,70011
2021-05-14 12:00:00,ETHUSD,-59898219,100276
2021-05-14 12:00:00,XRPUSD,-8156414,147926
2021-05-14 12:00:00,XBTUSD,-2056690,10413618
2021-05-14 20:00:00,LINKUSDT,-7691164,13684
2021-05-14 20:00:00,DOTUSDT,-2980621,15000
2021-05-14 20:00:00,LTCUSD,-1188344,70011
2021-05-14 20:00:00,ETHUSD,-38865761,100276
2021-05-14 20:00:00,XRPUSD,-6547980,147926
2021-05-14 20:00:00,XBTUSD,-2075434,10413618
2021-05-15 04:00:00,LINKUSDT,-7840719,13684
2021-05-15 04:00:00,DOTUSDT,-2439088,15000
2021-05-15 04:00:00,LTCUSD,-2740416,70011
2021-05-15 04:00:00,ETHUSD,-18184331,100276
2021-05-15 04:00:00,XRPUSD,-4449226,147926
2021-05-15 04:00:00,XBTUSD,-2096261,10413618
2021-05-15 12:00:00,LINKUSDT,-7083031,13684
2021-05-15 12:00:00,DOTUSDT,-5664318,15000
2021-05-15 12:00:00,ETHUSD,-16571263,25276
2021-05-15 12:00:00,LTCUSD,-6025972,70011
2021-05-15 12:00:00,XRPUSD,-5809765,147926
2021-05-15 12:00:00,XBTUSD,-2125419,10413618
2021-05-15 20:00:00,LINKUSDT,-6034127,13684
2021-05-15 20:00:00,DOTUSDT,-8793390,15000
2021-05-15 20:00:00,ETHUSD,-16003295,25276
2021-05-15 20:00:00,LTCUSD,-5110752,70011
2021-05-15 20:00:00,XRPUSD,-6860410,147926
2021-05-15 20:00:00,XBTUSD,-2166033,10413618
