date,symbol,fills,contracts,turnover_usd_proxy,maker_usd_proxy,known_liquidity_usd_proxy,forced_fills,fee_sat
2021-09-22,XRPUSD,1866,600000,4575085.4796504425,4204883.007040351,4575085.4796504425,0,-808289
2021-09-24,ETHUSD,7763,579790,74264904.42791347,68427927.97843713,74264904.42791347,0,-11997239
2021-09-24,XBTUSD,3289,151565400,151565400.0,115032200.0,151565400.0,0,-5702526
2021-09-25,ETHUSD,36,8167,982304.6653245216,982304.6653245216,982304.6653245216,0,-229480
2021-09-26,DOGEUSDT,2609,440826,3808414.6911568483,3381961.394021205,3808414.6911568483,0,-541394
2021-09-26,ETHUSD,3900,506960,61532625.61137005,58334758.06939156,61532625.61137005,0,-11778174
2021-09-26,LTCUSD,2269,400412,5015194.801114621,4493069.711385315,5015194.801114621,0,-744915
2021-09-26,XBTUSD,1425,62200000,62200000.0,48142900.0,62200000.0,0,-3127168
2021-09-26,XRPUSD,4361,1079058,8448250.115705336,7726278.213493697,8448250.115705336,0,-1383538
2021-09-27,ETHUSD,334,48426,6485355.071487706,6222984.633507913,6485355.071487706,0,-1290586
2021-09-27,XBTUSD,581,20000000,20000000.0,12929200.0,20000000.0,0,1090888
2021-09-29,ETHUSD,965,200000,23901539.077561855,20986563.9696018,23901539.077561855,0,-3322808
2021-09-29,XBTUSD,425,20100000,20100000.0,13732200.0,20100000.0,0,511054
2021-09-29,XRPUSD,1541,464339,3662886.443888166,3304715.4624195253,3662886.443888166,0,-583714
2021-10-06,ETHUSD,1844,150528,27190113.4946662,25500447.50275665,27190113.4946662,0,-4125971
2021-10-06,XRPUSD,3211,575215,6217730.186120852,5945177.683071274,6217730.186120852,0,-1019405
2021-10-12,ETHUSD,452,30147,6026862.208349794,4846127.801696837,6026862.208349794,0,-227384
2021-10-12,XBTUSD,1612,48754400,48754400.0,33384600.0,48754400.0,0,2365834
2021-10-13,ETHUSD,126,19853,3893663.1250616037,3893663.1250616037,3893663.1250616037,0,-692804
2021-10-13,XBTUSD,941,31412300,31412300.0,23633000.0,31412300.0,0,-998842
2021-10-15,ETHUSD,2405,113262,24804068.12356825,20889478.53606639,24804068.12356825,0,-1592899
2021-10-15,XBTUSD,214,10000000,10000000.0,6740800.0,10000000.0,0,510616
2021-10-20,ETHUSD,315,24412,6096928.248699946,4472134.317088773,6096928.248699946,0,62697
2021-10-20,XBTUSD,188,10000000,10000000.0,5863700.0,10000000.0,0,1019210
2021-10-21,ETHUSD,2838,117034,32461670.15287607,32306756.94432785,32461670.15287607,0,-4818983
2021-10-21,XBTUSD,982,48132200,48132200.0,31221100.0,48132200.0,0,3009267
2021-10-22,ETHUSD,1198,49213,12140241.94913344,11667142.900302704,12140241.94913344,0,-1642462
2021-10-22,XBTUSD,1639,63158400,63158400.0,45076600.0,63158400.0,0,1513412
2021-10-23,ETHUSD,1,787,189092.5497770453,189092.5497770453,189092.5497770453,0,-31125
2021-10-27,XBTUSD,172,15000000,15000000.0,15000000.0,15000000.0,0,-2567689
2021-10-29,XBTUSD,468,20000000,20000000.0,15714000.0,20000000.0,0,-116288
2021-10-31,ETHUSD,157,9664,2584704.690174788,1066446.4992223238,2584704.690174788,0,687948
2021-10-31,XBTUSD,626,25000000,25000000.0,15946600.0,25000000.0,0,2564649
2021-11-05,ETHUSD,333,23246,6449272.560865196,3830337.7824173644,6449272.560865196,0,869217
2021-11-09,XBTUSD,323,10003100,10003100.0,8070800.0,10003100.0,0,-193288
2021-11-10,XBTUSD,360,14270800,14270800.0,7265500.0,14270800.0,0,2661391
2021-11-12,XBTUSD,463,20000000,20000000.0,14740400.0,20000000.0,0,582370
2021-11-16,ETHUSD,7093,250000,67101805.45650938,64137106.712702826,67101805.45650938,0,-8196922
2021-11-16,XBTUSD,1344,38346700,38346700.0,29907500.0,38346700.0,0,621518
2021-11-17,ETHUSD,2099,111398,27821440.980743825,24402777.623509675,27821440.980743825,0,-2061129
2021-11-18,ETHUSD,10912,238602,58591590.30691319,56010266.63349674,58591590.30691319,0,-7804380
2021-11-18,XBTUSD,573,15000000,15000000.0,12698900.0,15000000.0,0,-809597
2021-11-18,XRPUSD,9037,1039554,13099409.89061095,12138120.005258089,13099409.89061095,0,-1454327
2021-11-26,ETHUSD,4404,279518,67013815.100529335,59562467.93830494,67013815.100529335,0,-5673069
2021-11-26,XBTUSD,559,21490600,21490600.0,14897800.0,21490600.0,0,1454644
2021-11-28,ETHUSD,11720,152856,33852375.317840464,32634542.836321827,33852375.317840464,0,-5187934
2021-11-28,XBTUSD,483,10000000,10000000.0,7393200.0,10000000.0,0,313687
2021-11-29,XBTUSD,188,10000000,10000000.0,6274500.0,10000000.0,0,1179881
2021-11-30,XBTUSD,732,20916600,20916600.0,15971800.0,20916600.0,0,227675
2021-12-04,XBTUSD,304,20000000,20000000.0,17133800.0,20000000.0,0,-1519025
2021-12-06,XBTUSD,722,30000000,30000000.0,23193600.0,30000000.0,0,121302
2021-12-20,XBTUSD,584,10776800,10776800.0,6761500.0,10776800.0,0,2001222
2021-12-22,XBTUSD,121,3978700,3978700.0,1807400.0,3978700.0,0,1304868
2021-12-23,XBTUSD,133,6021300,6021300.0,6021300.0,6021300.0,0,-1232536
2021-12-24,XBTUSD,1394,30000000,30000000.0,27144500.0,30000000.0,0,-3075526
