episode_id,start,end,closed,direction,gross_sat,trade_fee_sat,funding_credit_sat,entry_contracts,exit_contracts,entry_cost_sat,exit_cost_sat,peak_contracts,opening_batches,closing_batches,net_sat,duration_hours,entry_harmonic_usd,exit_harmonic_usd
43,2018-03-09 09:32:08.258181,2018-03-09 11:26:17.719485,True,long,3241974,259765,0,20000,20000,232881974,229640000,20000,4,1,2982209,1.90262814,8588.041253892841,8709.28409684724
44,2018-03-09 11:26:38.348415,2018-03-09 11:28:36.919479,True,long,395000,77458,0,5000,5000,57575000,57180000,5000,1,1,317542,0.03293640666666667,8684.324793747286,8744.316194473593
45,2018-03-09 11:28:59.384697,2018-03-09 11:39:56.727725,True,short,-27738,169779,0,11000,11000,125779738,125752000,11000,3,1,-197517,0.18259528555555557,8745.446742781416,8747.375787263822
46,2018-03-09 11:43:25.671731,2018-03-09 11:45:15.881772,True,long,102972,15270,0,1000,1000,11364000,11261028,1000,1,1,87702,0.03061390027777778,8799.718409010911,8880.183940578072
47,2018-03-09 11:48:09.295088,2018-03-09 11:49:44.964994,True,short,62000,30208,0,2000,2000,22346000,22408000,2000,1,1,31792,0.026574973888888888,8950.147677436678,8925.383791503034
48,2018-03-09 11:55:43.331313,2018-03-09 12:02:07.214490,True,short,-604000,150767,-10518,10000,10000,111984000,111380000,10000,5,1,-765285,0.10663421583333332,8929.847121017288,8978.27258035554
49,2018-03-09 12:02:55.469271,2018-03-09 12:08:42.852249,True,short,606000,90099,0,6000,6000,66438000,67044000,6000,3,1,515901,0.09649527166666666,9030.976248532466,8949.346697691068
50,2018-03-09 12:14:55.660514,2018-03-09 12:25:24.345454,True,short,79000,302477,0,20000,20000,224021000,224100000,15000,9,2,-223477,0.17463470555555555,8927.734453466415,8924.58723784025
51,2018-03-09 12:27:07.811748,2018-03-09 12:32:49.580381,True,short,570000,151216,0,10000,10000,111730000,112300000,10000,5,1,418784,0.09493573138888889,8950.147677436678,8904.719501335709
52,2018-03-09 12:33:17.631973,2018-03-09 12:41:44.370519,True,short,12902,121187,0,8000,8000,89766000,89778902,8000,4,1,-108285,0.14076070722222223,8912.06024552726,8910.779505857623
53,2018-03-09 12:42:09.506409,2018-03-09 12:43:42.924143,True,short,-56000,60641,0,4000,4000,44948000,44892000,4000,2,1,-116641,0.025949370555555556,8899.172376968942,8910.273545397844
54,2018-03-09 12:47:37.189223,2018-03-09 12:53:15.468987,True,short,-1250010,225048,0,15000,15000,167330000,166079990,15000,3,1,-1475058,0.09396660111111112,8964.321998446185,9031.79245133625
55,2018-03-09 12:53:47.642335,2018-03-09 12:55:02.389413,True,short,90000,75019,0,5000,5000,55525000,55615000,5000,1,1,14981,0.02076307722222222,9004.9527239982,8990.380293086397
56,2018-03-09 12:56:24.471875,2018-03-09 13:19:18.241920,True,short,597860,226005,0,15000,15000,167115000,167712860,15000,3,1,371855,0.38160279027777777,8975.854950184004,8943.857972489408
57,2018-03-09 13:20:05.729565,2018-03-09 13:22:11.798874,True,short,430000,151677,0,10000,10000,112140000,112570000,10000,2,1,278323,0.0350192525,8917.424647761727,8883.36146397797
58,2018-03-09 13:22:58.932480,2018-03-09 13:24:04.569588,True,short,254189,76198,0,5000,5000,56317811,56572000,5000,1,1,177991,0.01823253,8878.185979210022,8838.294562681185
59,2018-03-09 13:29:02.735802,2018-03-09 13:36:30.075358,True,short,394151,152117,0,10000,10000,112485849,112880000,10000,2,1,242034,0.12426098777777778,8890.007133252824,8858.96527285613
60,2018-03-09 13:37:19.505478,2018-03-09 13:47:17.728618,True,short,-1112159,151162,0,10000,10000,112532159,111420000,10000,2,1,-1263321,0.16617309444444442,8886.348657009237,8975.049362771495
61,2018-03-09 13:51:13.281359,2018-03-09 13:58:50.423413,True,short,145000,75690,0,5000,5000,55995000,56140000,5000,1,1,69310,0.1269839038888889,8929.36869363336,8906.305664410402
62,2018-03-09 14:02:11.795953,2018-03-09 16:26:58.662496,True,long,-1860000,152306,0,10000,10000,111890000,113750000,10000,2,1,-2012306,2.413018484166667,8937.34918223255,8791.208791208792
63,2018-03-09 22:39:37.937011,2018-03-09 22:40:12.001405,True,long,120000,73324,0,5000,5000,54375000,54255000,5000,1,1,46676,0.009462331666666667,9195.402298850575,9215.74048474795
64,2018-03-09 22:41:57.544640,2018-03-09 22:42:33.060565,True,long,-9250,73113,0,5000,5000,54155000,54164250,5000,1,1,-82363,0.009865534722222223,9232.757824762257,9231.181083463724
65,2018-03-09 22:49:12.638352,2018-03-09 23:01:49.270491,True,long,5000,73354,0,5000,5000,54340000,54335000,5000,1,1,-68354,0.21017559416666667,9201.324990798676,9202.171712524156
66,2018-03-09 23:32:18.203763,2018-03-09 23:34:51.963421,True,short,-133806,145879,0,10000,10000,108130000,107996194,10000,2,1,-279685,0.04271101611111111,9248.127254231018,9259.585573913837
67,2018-03-09 23:45:56.972181,2018-03-09 23:48:19.357954,True,short,300000,72481,0,5000,5000,53540000,53840000,5000,1,1,227519,0.03955160361111111,9338.812103100485,9286.775631500743
68,2018-03-10 00:01:42.119420,2018-03-10 00:53:22.724672,True,short,340000,218148,0,15000,15000,161425000,161765000,15000,3,1,121852,0.8612792366666666,9292.240978782716,9272.710413253793
69,2018-03-10 00:53:53.744962,2018-03-10 01:04:11.711528,True,short,-1790000,144185,0,10000,10000,107700000,105910000,10000,2,1,-1934185,0.17165737944444442,9285.051067780872,9441.979038806534
70,2018-03-10 01:04:44.264273,2018-03-10 01:09:47.494003,True,short,410000,289699,0,20000,20000,214390000,214800000,20000,4,1,120301,0.08423048055555556,9328.793320583982,9310.986964618249
71,2018-03-10 01:10:29.547392,2018-03-10 01:10:53.497721,True,short,30000,72683,0,5000,5000,53825000,53855000,5000,1,1,-42683,0.006652869166666667,9289.363678588017,9284.189026088572
72,2018-03-10 01:11:49.720740,2018-03-10 01:33:13.795588,True,short,-1535000,435030,0,30000,30000,323015000,321480000,30000,6,1,-1970030,0.35668745777777777,9287.494388805473,9331.84023889511
73,2018-03-10 01:35:08.252272,2018-03-10 01:42:24.451728,True,short,452920,216503,0,15000,15000,160152080,160605000,15000,3,1,236417,0.12116651555555555,9366.09752430315,9339.68431867003
74,2018-03-10 01:45:03.755016,2018-03-10 01:52:06.690205,True,short,530000,289187,0,20000,20000,213950000,214480000,20000,4,1,240813,0.11748199694444444,9347.97849964945,9324.878776575904
75,2018-03-10 01:55:11.019028,2018-03-10 04:07:12.490930,True,short,2560913,583622,-593189,40000,40000,431039087,433600000,30000,8,3,1384102,2.200408861666667,9279.900873583652,9225.09225092251
76,2018-03-10 04:08:55.281526,2018-03-10 04:20:04.508194,True,short,205000,218821,0,15000,15000,161990000,162195000,15000,3,1,-13821,0.18589629666666668,9259.830853756404,9248.127254231018
77,2018-03-10 04:20:38.698358,2018-03-10 04:30:38.834974,True,short,-340000,144974,0,10000,10000,107560000,107220000,10000,2,1,-484974,0.16670461555555555,9297.136481963555,9326.618168252191
78,2018-03-10 04:33:48.835998,2018-03-10 04:34:14.700151,True,short,-5000,72503,0,5000,5000,53710000,53705000,5000,1,1,-77503,0.007184486944444445,9309.25339787749,9310.120100549297
79,2018-03-10 04:44:07.897807,2018-03-10 05:02:10.387030,True,short,-95000,217848,0,15000,15000,161420000,161325000,15000,3,1,-312848,0.3006914508333333,9292.528806839302,9298.000929800093
80,2018-03-10 05:11:17.806124,2018-03-10 05:25:54.090176,True,short,145000,145520,0,10000,10000,107725000,107870000,10000,2,1,-520,0.24341223666666667,9282.896263634253,9270.418095856123
81,2018-03-10 08:45:27.033075,2018-03-10 10:47:26.843842,True,short,460000,143986,0,10000,10000,106430000,106890000,10000,2,1,316014,2.033280768611111,9395.84703561026,9355.412105903266
82,2018-03-10 21:45:29.338553,2018-03-11 01:21:35.766086,True,long,-4478458,233269,0,15000,15000,170555000,175033458,15000,3,1,-4711727,3.6017854258333335,8794.816921227757,8569.790125497035
83,2018-03-11 01:23:07.691743,2018-03-11 01:26:27.655271,True,long,655955,157579,0,10000,10000,117055955,116400000,10000,2,2,498376,0.05554542444444444,8542.92291237981,8591.06529209622
84,2018-03-11 04:09:34.681029,2018-03-11 04:28:16.847359,True,long,461000,88673,0,7000,7000,81434000,80973000,7000,3,3,372327,0.31171286944444443,8595.918166859052,8644.856927617848
85,2018-03-11 04:41:47.742190,2018-03-11 04:45:25.043476,True,long,-166760,93584,0,6000,6000,69240000,69406760,6000,2,2,-260344,0.060361468333333335,8665.511265164645,8644.69109349003
86,2018-03-11 05:11:17.453644,2018-03-11 05:23:03.431801,True,long,342000,46833,0,3000,3000,34863000,34521000,3000,1,1,295167,0.1961050436111111,8605.1114361931,8690.362388111584
87,2018-03-11 05:30:34.498389,2018-03-11 06:21:55.753377,True,long,302149,51388,0,10000,10000,114651000,114348851,10000,4,1,250761,0.8559041633333334,8722.121917820168,8745.16876431054
88,2018-03-11 11:30:25.169634,2018-03-11 11:40:53.688729,True,long,17300,1539,0,100,100,1149400,1132100,100,1,1,15761,0.1745886375,8700.191404210893,8833.141948591114
89,2018-03-11 11:48:29.585899,2018-03-11 11:49:02.146278,True,short,78000,45407,0,3000,3000,33597000,33675000,3000,1,1,32593,0.009044549722222222,8929.36869363336,8908.685968819598
90,2018-03-11 12:21:10.572916,2018-03-11 12:23:06.945603,True,short,1283000,77873,0,10000,10000,106957000,108240000,10000,3,1,1205127,0.03232574638888889,9349.551688996513,9238.728750923872
91,2018-03-11 12:30:47.992234,2018-03-11 12:34:23.383196,True,short,820000,146189,0,10000,10000,107880000,108700000,10000,1,1,673811,0.05983082277777778,9269.558769002595,9199.632014719411
92,2018-03-11 13:13:03.754372,2018-03-11 13:17:48.475100,True,short,120000,144609,0,10000,10000,107060000,107180000,10000,1,1,-24609,0.0790890911111111,9340.556697179152,9330.09889904833
93,2018-03-11 13:20:33.234218,2018-03-11 13:36:22.905591,True,short,211451,144915,0,10000,10000,107240000,107451451,10000,1,1,66536,0.2637976036111111,9324.878776575904,9306.528582848081
94,2018-03-11 13:37:42.936953,2018-03-11 13:39:36.828426,True,short,200000,144934,0,10000,10000,107260000,107460000,10000,1,1,55066,0.03163652027777778,9323.140033563304,9305.788200260562
95,2018-03-11 13:41:09.744267,2018-03-11 13:45:08.751124,True,short,190000,145982,0,10000,10000,108040000,108230000,10000,1,1,44018,0.06639079361111111,9255.831173639393,9239.582370876837
96,2018-03-11 13:52:18.502560,2018-03-11 13:56:41.507216,True,short,50000,145751,0,10000,10000,107940000,107990000,10000,1,1,-95751,0.07305684888888889,9264.406151565685,9260.116677470136
97,2018-03-11 14:02:15.966430,2018-03-11 14:03:35.524031,True,short,504554,146285,0,10000,10000,108110000,108614554,10000,1,1,358269,0.022099333611111112,9249.838127832763,9206.869274627781
98,2018-03-11 22:32:56.663498,2018-03-11 22:33:58.020192,True,short,150000,69745,0,5000,5000,51590000,51740000,5000,1,1,80255,0.01704352611111111,9691.800736576855,9663.703131039814
99,2018-03-11 22:38:12.135861,2018-03-11 23:02:39.804530,True,short,1338741,141599,0,10000,10000,104221259,105560000,10000,2,1,1197142,0.40768574138888886,9594.971405977738,9473.285335354301
100,2018-03-12 00:06:43.412591,2018-03-12 03:42:54.759180,True,short,4720000,284193,0,20000,20000,208160000,212880000,20000,4,1,4435807,3.603151830277778,9607.993850883935,9394.964299135663
101,2018-03-12 05:36:11.921865,2018-03-12 06:24:34.548503,True,short,236607,93873,0,10000,10000,104130000,104366607,10000,2,1,142734,0.8062851772222223,9603.380389897244,9581.608799450576
102,2018-03-12 06:28:03.912372,2018-03-12 07:41:14.758075,True,short,1216131,280727,0,20000,20000,207343869,208560000,20000,4,1,935404,1.2196793619444444,9645.812097776568,9589.566551591868
103,2018-03-12 07:43:59.625570,2018-03-12 07:48:09.437145,True,short,-5000,210904,0,15000,15000,156230000,156225000,15000,3,1,-215904,0.06939210416666666,9601.228957306535,9601.536245799329
104,2018-03-12 07:49:28.445360,2018-03-12 09:41:01.278482,True,short,-4420000,254576,0,25000,25000,259520000,255100000,25000,4,1,-4674576,1.8591203116666666,9633.168927250308,9800.078400627204
105,2018-03-12 09:50:47.519366,2018-03-12 14:21:07.591196,True,short,7008805,600641,49884,60000,60000,611830380,618839185,45000,12,13,6458048,4.505575508333334,9806.639546078113,9695.572202655525
106,2018-03-12 14:27:49.285701,2018-03-12 16:03:15.628659,True,long,-20337879,755472,0,55000,55000,584679588,605017467,45000,11,3,-21093351,1.5906508216666668,9406.861660441617,9090.646634173952
107,2018-03-13 00:39:24.858519,2018-03-13 01:00:29.548771,True,long,140000,219939,0,15000,15000,162990000,162850000,15000,3,3,-79939,0.3513028477777778,9203.018590097552,9210.9303039607
108,2018-03-13 01:00:29.548771,2018-03-13 01:46:10.807267,True,short,1105000,294145,0,20000,20000,217335000,218440000,20000,3,2,810855,0.7614606933333333,9202.383417305082,9155.832265152902
109,2018-03-13 01:48:07.668362,2018-03-13 01:50:59.685624,True,long,427518,148247,0,10000,10000,110027518,109600000,10000,1,1,279271,0.047782572777777775,9088.635444816633,9124.087591240876
110,2018-03-13 01:53:51.455287,2018-03-13 01:58:14.158818,True,short,613824,148306,0,10000,10000,109550000,110163824,10000,1,1,465518,0.07297320305555556,9128.251939753538,9077.390051383838
111,2018-03-13 02:02:02.685985,2018-03-13 02:03:14.438484,True,long,550000,148342,0,10000,10000,110160000,109610000,10000,1,1,401658,0.01993124972222222,9077.705156136528,9123.255177447314
112,2018-03-13 02:05:33.518378,2018-03-13 02:07:21.413880,True,short,-20000,147824,0,10000,10000,109510000,109490000,10000,1,1,-167824,0.029970972777777775,9131.586156515386,9133.254178463787
113,2018-03-13 02:08:32.188565,2018-03-13 02:09:33.691460,True,short,360000,147513,0,10000,10000,109090000,109450000,10000,1,1,212487,0.0170841375,9166.743056192136,9136.592051164915
114,2018-03-13 02:14:35.690404,2018-03-13 02:17:25.535009,True,long,360528,296144,0,20000,20000,219550528,219190000,20000,2,2,64384,0.04717905694444444,9109.52033784223,9124.50385510288
115,2018-03-13 02:21:48.389941,2018-03-13 02:26:54.485909,True,long,690000,147884,0,10000,10000,109890000,109200000,10000,1,1,542116,0.08502665777777779,9100.0091000091,9157.509157509157
116,2018-03-13 02:27:27.405137,2018-03-13 02:30:08.693633,True,long,357000,147468,0,10000,10000,109417000,109060000,10000,1,1,209532,0.04480236,9139.347633365931,9169.264624977077
117,2018-03-13 02:31:06.906106,2018-03-13 02:31:29.210156,True,short,240000,147390,0,10000,10000,109060000,109300000,10000,1,1,92610,0.0061955694444444445,9169.264624977077,9149.130832570905
118,2018-03-13 03:18:08.940091,2018-03-13 03:18:51.631067,True,long,345989,150309,0,10000,10000,111514868,111168879,10000,1,1,195680,0.011858604444444445,8967.414103023464,8995.323232502866
119,2018-03-13 03:33:07.102675,2018-03-13 04:03:51.191930,True,short,-270000,49686,-12385,10000,10000,110820000,110550000,10000,1,1,-332071,0.5122470152777778,9023.641941887747,9045.680687471733
120,2018-03-13 04:13:47.931707,2018-03-13 04:15:39.077772,True,short,20000,144840,0,10000,10000,107280000,107300000,10000,1,1,-124840,0.030873906944444442,9321.401938851603,9319.664492078286
121,2018-03-13 04:15:57.644069,2018-03-13 04:41:17.906436,True,short,595682,434713,0,30000,30000,321714318,322310000,20000,3,3,160969,0.4222951019444445,9325.043469156384,9307.809251962397
122,2018-03-13 04:43:08.656386,2018-03-13 04:47:57.624560,True,short,1380000,191645,0,20000,20000,211710000,213090000,20000,7,2,1188355,0.08026893722222221,9446.884889707619,9385.705570416256
123,2018-03-13 04:49:55.868692,2018-03-13 04:53:52.928471,True,long,317724,143585,0,10000,10000,106520000,106202276,10000,1,1,174139,0.0658499386111111,9387.90837401427,9415.994060240291
124,2018-03-13 04:54:09.640203,2018-03-13 05:05:04.295358,True,short,1614922,287771,0,20000,20000,212360000,213974922,20000,2,2,1327151,0.18184865416666668,9417.969485778865,9346.889725703464
125,2018-03-13 05:05:08.888832,2018-03-13 05:05:29.686559,True,long,240000,144490,0,10000,10000,107150000,106910000,10000,1,1,95510,0.0057771463888888885,9332.711152589827,9353.661958656814
126,2018-03-13 05:07:22.231069,2018-03-13 05:11:17.453624,True,short,546000,287508,0,20000,20000,212700000,213246000,20000,2,2,258492,0.0653395986111111,9402.914903620122,9378.839462404922
127,2018-03-13 06:25:34.948687,2018-03-13 07:13:07.886227,True,short,2636000,191773,0,20000,20000,212724000,215360000,20000,2,2,2444227,0.79248265,9401.854045617796,9286.775631500743
128,2018-03-13 07:16:25.506245,2018-03-13 07:18:29.022438,True,long,420000,48468,0,10000,10000,108330000,107910000,10000,5,1,371532,0.03431005361111111,9231.05326317733,9266.981744045965
129,2018-03-13 07:21:14.162167,2018-03-13 07:23:05.053120,True,long,835212,293147,0,20000,20000,217565212,216730000,20000,2,2,542065,0.0308030425,9192.646111088752,9228.07179439856
130,2018-03-13 07:23:58.235287,2018-03-13 07:25:27.770250,True,long,520000,293015,0,20000,20000,217310000,216790000,20000,2,2,226985,0.024870823055555557,9203.442087340665,9225.517782185525
131,2018-03-13 07:26:39.437770,2018-03-13 07:27:48.380271,True,short,195995,146177,0,10000,10000,108184005,108380000,10000,1,1,49818,0.01915069472222222,9243.51062802676,9226.794611551946
132,2018-03-13 07:31:59.745156,2018-03-13 07:32:58.640908,True,long,345000,219985,0,15000,15000,163125000,162780000,15000,1,1,125015,0.01635993111111111,9195.402298850575,9214.891264283082
133,2018-03-13 07:38:12.009553,2018-03-13 07:42:19.944526,True,long,1387470,664783,0,45000,45000,493132470,491745000,30000,3,3,722687,0.06887082583333334,9125.33705192846,9151.084403501814
134,2018-03-13 07:44:37.595596,2018-03-13 07:45:17.979938,True,long,330000,73797,0,15000,15000,163830000,163500000,15000,1,1,256203,0.011217872777777776,9155.832265152902,9174.311926605504
135,2018-03-13 07:45:43.676258,2018-03-13 07:46:19.801806,True,short,435000,73369,0,15000,15000,163260000,163695000,15000,1,1,361631,0.010034874444444446,9187.798603454612,9163.383121048291
136,2018-03-13 07:47:56.654994,2018-03-13 07:49:39.667042,True,long,780000,442154,0,30000,30000,327915000,327135000,30000,2,2,337846,0.028614457777777776,9148.712318741138,9170.525929662066
137,2018-03-13 07:53:44.168356,2018-03-13 07:55:28.466298,True,short,704217,293715,0,20000,20000,217215783,217920000,20000,1,1,410502,0.028971650555555558,9207.434065691257,9177.679882525697
138,2018-03-13 08:00:46.913846,2018-03-13 08:04:28.529139,True,short,1052783,294062,0,20000,20000,217300000,218352783,20000,1,1,758721,0.061559803611111116,9203.865623561896,9159.489393821923
139,2018-03-13 08:05:01.273165,2018-03-13 08:31:59.760653,True,long,944028,1182771,0,80000,80000,876604028,875660000,60000,4,4,-238743,0.44957985777777776,9126.127355645689,9135.966014206428
140,2018-03-13 08:32:17.918893,2018-03-13 08:35:37.992162,True,short,-120000,295188,0,20000,20000,218720000,218600000,20000,1,1,-415188,0.05557590805555556,9144.1111923921,9149.130832570905
141,2018-03-13 08:36:09.311232,2018-03-13 08:37:17.886342,True,short,344551,295462,0,20000,20000,218695449,219040000,20000,1,1,49089,0.019048641666666664,9145.137720721386,9130.752373995618
142,2018-03-13 08:40:27.769926,2018-03-13 08:53:29.814282,True,long,1677371,294695,0,20000,20000,219137371,217460000,20000,1,1,1382676,0.21723454333333334,9126.69523629541,9197.093718384991
143,2018-03-13 08:55:59.175073,2018-03-13 08:56:33.034498,True,long,479833,294511,0,20000,20000,218400000,217920167,20000,1,1,185322,0.009405395833333333,9157.509157509157,9177.672849342118
144,2018-03-13 09:05:24.156992,2018-03-13 09:08:24.395425,True,short,500000,293772,0,20000,20000,217360000,217860000,20000,1,1,206228,0.05006623138888888,9201.324990798676,9180.207472688882
145,2018-03-13 09:11:53.537251,2018-03-13 09:18:15.508228,True,long,2000000,292705,0,20000,20000,217820000,215820000,20000,1,1,1707295,0.10610304916666667,9181.89330639978,9266.981744045965
146,2018-03-13 09:19:03.399742,2018-03-13 09:21:49.401753,True,long,152226,291161,0,20000,20000,215752226,215600000,20000,1,1,-138935,0.04611166972222223,9269.892770422679,9276.437847866418
147,2018-03-13 09:23:29.812244,2018-03-13 09:47:59.598876,True,short,-840000,1160042,0,80000,80000,859720000,858880000,80000,4,4,-2000042,0.4082740644444445,9305.355231935979,9314.456035767511
148,2018-03-13 09:49:07.815724,2018-03-13 09:50:28.529057,True,long,300000,290775,0,20000,20000,215540000,215240000,20000,1,1,9225,0.02242037027777778,9279.020135473695,9291.95316855603
149,2018-03-13 09:52:37.756954,2018-03-13 09:53:22.916352,True,long,316647,291810,0,20000,20000,216316647,216000000,20000,1,1,24837,0.012544277222222223,9245.705440321475,9259.25925925926
150,2018-03-13 10:05:17.365660,2018-03-13 10:05:57.457285,True,long,-171394,290356,0,20000,20000,215000000,215171394,20000,1,1,-461750,0.0111365625,9302.32558139535,9294.91584741046
151,2018-03-13 10:06:47.899746,2018-03-13 10:41:40.682630,True,long,-21757940,2166186,0,160000,160000,1739337392,1761095332,100000,11,4,-23924126,0.5813285788888889,9198.905326586573,9085.25490316841
152,2018-03-13 11:23:52.920973,2018-03-14 09:40:49.480453,True,long,-15388935,8718682,1968820,680000,680000,7542018750,7557407685,130000,23,14,-22138797,22.282377633333333,9016.153665754278,8997.794327672294
153,2018-03-14 10:13:00.601326,2018-03-14 10:21:20.335778,True,long,-4960000,306558,0,20000,20000,224600000,229560000,20000,1,1,-5266558,0.13881512555555556,8904.719501335709,8712.319219376199
154,2018-03-14 10:28:08.590870,2018-03-14 10:45:38.454054,True,long,-650000,154513,0,10000,10000,114130000,114780000,10000,1,1,-804513,0.2916286622222222,8761.938140716726,8712.319219376199
155,2018-03-14 11:00:19.682937,2018-03-14 11:10:02.923061,True,short,1713950,155877,0,10000,10000,114610000,116323950,10000,1,1,1558073,0.16201114555555557,8725.242125468982,8596.68193867213
156,2018-03-14 11:15:07.696433,2018-03-14 12:45:54.483828,True,long,310000,-82605,-21716,30000,30000,345190000,344880000,30000,7,1,370889,1.5129964986111113,8690.865899939165,8698.677800974252
157,2018-03-14 14:54:21.640170,2018-03-14 15:55:55.513713,True,long,1440000,-310118,0,60000,60000,689880000,688440000,60000,3,5,1750118,1.0260759841666667,8697.164724299879,8715.356458079135
158,2018-03-14 17:05:52.394652,2018-03-14 17:16:34.152717,True,long,3359592,692797,0,60000,60000,725523149,722163557,60000,2,2,2666795,0.17826612916666668,8269.894638468662,8308.367186133155
159,2018-03-14 18:03:09.961753,2018-03-14 18:34:54.658348,True,long,8860000,488780,0,90000,90000,1093330000,1084470000,60000,4,2,8371220,0.5290823874999999,8231.732413818334,8298.984757531329
160,2018-03-14 18:41:42.051671,2018-03-14 19:52:40.745416,True,long,1744390,163894,0,30000,30000,363334390,361590000,30000,1,7,1580496,1.1829704847222222,8256.856720884582,8296.689620841284
161,2018-03-14 20:01:36.068466,2018-03-14 22:17:38.976121,True,long,3549000,-110726,0,60000,60000,739980000,736431000,60000,2,6,3659726,2.267474348611111,8108.3272520878945,8147.4028116687105
162,2018-03-15 04:53:10.530848,2018-03-15 05:04:37.753592,True,short,4110000,168744,0,30000,30000,377040000,381150000,30000,1,1,3941256,0.19089520666666668,7956.7154678548695,7870.916961826053
163,2018-03-15 05:12:57.155320,2018-03-15 05:18:50.639774,True,long,1050000,172212,0,30000,30000,384270000,383220000,30000,1,1,877788,0.09819012611111112,7807.010695604653,7828.401440425865
164,2018-03-15 05:34:29.806758,2018-03-15 06:24:08.837887,True,long,-24394,1046064,0,120000,120000,1551690000,1551714394,60000,6,9,-1070458,0.8275086469444445,7733.503470409682,7733.3818945034545
165,2018-03-15 06:31:09.356675,2018-03-15 06:35:44.565772,True,long,2820000,-173998,0,30000,30000,388080000,385260000,30000,1,5,2993998,0.07644697138888888,7730.364873222016,7786.94907335306
166,2018-03-15 06:40:24.800783,2018-03-15 06:44:50.923664,True,long,1385460,517303,0,30000,30000,383887879,382502419,30000,1,1,868157,0.0739230225,7814.781773820996,7843.087653780302
167,2018-03-15 07:42:10.866952,2018-03-15 08:02:10.716705,True,short,4982486,187877,0,30000,30000,378657514,383640000,30000,3,1,4794609,0.3332915980555555,7922.726709709503,7819.831091648421
168,2018-03-15 09:32:50.242749,2018-03-15 09:34:14.559374,True,short,1440000,163654,0,30000,30000,364380000,365820000,30000,1,13,1276346,0.023421284722222224,8233.163181294252,8200.754469411186
169,2018-03-15 12:01:35.611106,2018-03-15 12:11:22.627138,True,long,-1290000,165380,0,30000,30000,365580000,366870000,30000,1,1,-1455380,0.16306000888888889,8206.138191367143,8177.283506419168
170,2018-03-15 12:16:46.868008,2018-03-15 12:19:49.251608,True,short,1230000,494847,0,30000,30000,365940000,367170000,30000,1,1,735153,0.05066211111111111,8198.065256599442,8170.602173380178
171,2018-03-15 12:38:59.666474,2018-03-15 13:06:34.585394,True,short,-2010000,493589,0,30000,30000,366630000,364620000,30000,1,1,-2503589,0.45969970000000004,8182.636445462728,8227.743952608194
172,2018-03-15 19:18:37.379402,2018-03-15 19:20:13.465819,True,short,1500000,-164320,0,30000,30000,364410000,365910000,30000,1,2,1664320,0.02669067138888889,8232.485387338438,8198.737394441256
173,2018-03-15 19:41:22.770529,2018-03-15 19:42:53.925728,True,short,1920000,161244,0,30000,30000,359280000,361200000,30000,1,1,1758756,0.02532088861111111,8350.033400133601,8305.647840531561
174,2018-03-15 22:46:24.824487,2018-03-15 22:46:43.185839,True,long,1126421,653401,0,40000,40000,484566421,483440000,40000,1,1,473020,0.005100375555555555,8254.802286434124,8274.036074797286
175,2018-03-16 01:50:02.868579,2018-03-16 01:51:11.926959,True,long,2299047,681921,0,40000,40000,506280000,503980953,40000,1,1,1617126,0.019182883333333334,7900.766374338311,7936.807881705799
176,2018-03-16 01:52:01.968490,2018-03-16 01:52:52.611568,True,long,1200000,681906,0,40000,40000,505720000,504520000,40000,1,1,518094,0.014067521666666668,7909.515146721506,7928.327915642591
177,2018-03-16 03:01:09.483928,2018-03-16 03:46:57.032494,True,short,4640000,-522,0,80000,80000,988840000,993480000,80000,5,2,4640522,0.763207935,8090.287609724525,8052.502315094415
178,2018-03-16 04:27:27.521528,2018-03-16 05:53:24.735212,True,short,-1258800,2858082,0,200000,200000,2443978800,2442720000,80000,5,5,-4116882,1.4325593566666668,8183.377040750108,8187.594157332809
179,2018-03-16 05:53:44.888266,2018-03-16 05:57:09.296985,True,short,1200000,220789,0,40000,40000,488840000,490040000,40000,2,1,979211,0.05678019972222222,8182.636445462728,8162.59897151253
180,2018-03-16 05:59:33.507866,2018-03-16 06:15:21.118419,True,short,863224,929771,0,120000,120000,1465656776,1466520000,120000,8,8,-66547,0.2632251536111111,8187.455751236536,8182.636445462728
181,2018-03-16 06:16:08.275894,2018-03-16 06:50:12.755156,True,short,2301018,1095833,0,120000,120000,1461194000,1463495018,80000,3,5,1205185,0.5679109061111112,8212.461863380222,8199.549607212944
182,2018-03-16 06:53:37.290367,2018-03-16 06:54:37.306647,True,long,1427205,221156,0,40000,40000,490747205,489320000,40000,1,5,1206049,0.01667118888888889,8150.836029723287,8174.609662388621
183,2018-03-16 06:57:22.743215,2018-03-16 09:04:29.510770,True,short,22364928,1218325,0,423670,423670,5151073086,5173438014,120000,32,30,21146603,2.1185465430555555,8224.888152945923,8189.331714297022
184,2018-03-16 09:10:05.551674,2018-03-16 09:10:35.569248,True,long,1878575,117987,0,50000,50000,618750000,616871425,50000,2,2,1760588,0.008338215,8080.80808080808,8105.416781138792
185,2018-03-16 09:22:04.291333,2018-03-16 10:24:28.549098,True,short,15008865,4569248,0,477091,477091,5834490201,5849499066,150000,21,20,10439617,1.0400716013888889,8177.081177002049,8156.100114163178
186,2018-03-16 10:35:28.991794,2018-03-16 10:36:19.374632,True,long,2888371,833356,0,50000,50000,618749994,615861623,50000,1,1,2055015,0.013995232777777778,8080.808159167433,8118.706886855329
